siren,nom,chef de l'exécutif,parti politique,type,regcode,url-ptf,nb-ptf,url-datagouv,nb-datagouv,id-datagouv,id-ods,pop-insee,lat,long,merge,depcode
219400595,Le Plessis-Trévise,Didier Dousset,,COM,IDF-11,,,https://www.data.gouv.fr/fr/organizations/5bb4ae00634f4155bc71f71f/,11,5bb4ae00634f4155bc71f71f,,20102,48.810500,2.571070,datagouv,94
213502271,Pleumeleuc,Anne-Sophie Patru,,COM,BRE-53,,,https://www.data.gouv.fr/fr/organizations/5b1a788188ee3843648b36b6/,6,5b1a788188ee3843648b36b6,,3177,48.184376,-1.919752,datagouv,35
2.00054252E8,Plœuc-L'Hermitage,Thibaut Guignard,,COM,BRE-53,http://datarmor.cotesdarmor.fr/donnees,1,,,,,4062,48.335236,-2.785004,ptf,22.0
2.12202048E8,Ploëzal,Guy Connan,,COM,BRE-53,http://datarmor.cotesdarmor.fr/web/guest/donnees,5,,,,,1292,48.715789,-3.203027,ptf,22.0
212202154,Ploufragan,Rémy Moulin,,COM,BRE-53,http://datarmor.cotesdarmor.fr/donnees,7,,,,,11346,48.489200,-2.796160,ptf,22
218601946,Poitiers,Alain Claeys,Parti socialiste,COM,NAQ-75,https://data.grandpoitiers.fr/explore/?refine.publisher=Ville+de+Poitiers,44,,,,Ville de Poitiers,90559,46.579729,0.334224,ptf,86
213803174,Le Pont-de-Claix,Christophe Ferrari,Parti socialiste,COM,ARA-84,https://data.metropolegrenoble.fr/ckan/dataset?organization=ville-de-pont-de-claix,3,,,,,10435,45.123684,5.697814,ptf,38
212902209,Pont-l'Abbé,Stéphane Le Doaré,Les Républicains,COM,BRE-53,,,https://www.data.gouv.fr/fr/organizations/58da32bac751df47f26f37b1,2,58da32bac751df47f26f37b1,,8656,47.866742,-4.223134,datagouv,29
217703735,Pontault-Combault,Gilles Bord,,COM,IDF-11,https://opendata.pontault-combault.fr,4,https://www.data.gouv.fr/fr/organizations/ville-de-pontault-combault/,0,5d9461b98b4c414ed95ff89f,,38370,48.800913,2.606806,datagouv,77
214401325,Pornichet,Jean-Claude Pelleteur,,COM,PDL-52,https://data.agglo-carene.fr/explore/?sort=modified&disjunctive.gestionnaire&disjunctive.publisher&disjunctive.theme&disjunctive.keyword&disjunctive.license&disjunctive.features&disjunctive.diffuseur&refine.dcat.spatial=CARENE&disjunctive.dcat.spatial&refine.publisher=Pornichet,1,,,,Pornichet,10323,47.265800,-2.340480,ptf,44
213402175,Prades-le-Lez,Florence Brau,,COM,OCC-76,http://data.montpellier3m.fr/datasets/commune/prades-le-lez,25,,,,,5300,43.698398,3.864453,ptf,34
218301000,Puget-Ville,Catherine Altare,,COM,PAC-93,https://opendata.sictiam.fr/fr/organization/mairie-de-puget-ville,8,,,,,4169,43.289263,6.136040,ptf,83
219200623,Puteaux,Joëlle Ceccaldi-Raynaud,Union pour un mouvement populaire,COM,IDF-11,https://opendata.hauts-de-seine.fr/explore/?sort=modified&refine.publisher=Ville+de+Puteaux,2,,,,Ville de Puteaux,45146,48.884152,2.236886,ptf,92
,,,Rassemblement pour la République,,,,,,,,,,,,,
,,Joëlle Ceccaldi-Raynaud,Union pour un mouvement populaire,,,,,,,,,,,,,
,,,Rassemblement pour la République,,,,,,,,,,,,,
215601865,Quiberon,Patrick Le Roux,,COM,BRE-53,https://www.opendata56.fr/explore/?disjunctive.publisher&sort=modified&refine.publisher=Ville+de+Quiberon,1,https://www.data.gouv.fr/fr/organizations/5dc56e0e8b4c412e7cd726a2/,1,5dc56e0e8b4c412e7cd726a2,Ville+de+Quiberon,4741,47.487400,-3.121520,datagouv,56
217805175,Rambouillet,Marc Robert,,COM,IDF-11,,,https://www.data.gouv.fr/fr/organizations/5c40559d8b4c4151b275a7b0/,7,5c40559d8b4c4151b275a7b0,,25811,48.643600,1.828580,datagouv,78
213502362,Redon,Pascal Duchene,,COM,BRE-53,,,https://www.data.gouv.fr/fr/organizations/5a1e73b0c751df0d9952bd2d,4,5a1e73b0c751df0d9952bd2d,,9844,47.650684,-2.085362,datagouv,35
213502388,Rennes,Nathalie Appéré,Parti socialiste,COM,BRE-53,https://data.rennesmetropole.fr/explore/?refine.publisher=Ville+de+Rennes,145,https://www.data.gouv.fr/fr/organizations/534fffb9a3a7292c64a7815d,40,534fffb9a3a7292c64a7815d,Ville de Rennes,221272,48.113844,-1.681632,ptf+datagouv,35
213402274,Restinclières,Geniès Balazun,,COM,OCC-76,http://data.montpellier3m.fr/datasets/commune/restincli%C3%A8res,13,,,,,1754,43.722974,4.038542,ptf,34
2.1680271E8,Riedisheim,Loïc Richard,,COM,GES-44,https://data.mulhouse-alsace.fr/explore/?refine.publisher=Ville+de+Riedisheim,3,,,,Ville de Riedisheim,12513,47.747409,7.366005,ptf,68.0
216902866,Rillieux-la-Pape,Alexandre Vincendet,,COM,ARA-84,https://data.grandlyon.com/recherche?responsibleParty.organisationName=Ville%20de%20Rillieux-la-Pape,5,https://www.data.gouv.fr/fr/organizations/5d1b06b46f44410e40f553ac/,2,5d1b06b46f44410e40f553ac,,30155,45.820400,4.897270,datagouv,69
219105210,Ris-Orangis,Stéphane Raffalli,,COM,IDF-11,https://risorangis-grandparissud.opendatasoft.com/explore/?sort=modified,5,,,,,29225,48.653875,2.415115,ptf,91
216802785,Rixheim,,,COM,GES-44,https://data.mulhouse-alsace.fr/explore/?refine.publisher=Ville+de+Rixheim,5,,,,Ville de Rixheim,14269,47.747808,7.403461,ptf,68
211202023,Rodez,Christian Teyssèdre,Parti socialiste,COM,OCC-76,https://www.ville-rodez.fr/fr/outils/catalogue-open-data.php,7,https://www.data.gouv.fr/fr/organizations/57ff946788ee384fa45ff490,7,57ff946788ee384fa45ff490,,25956,44.349905,2.573472,ptf+datagouv,12
2.17703909E8,Roissy-en-Brie,François Bouchart,,COM,IDF-11,,,https://www.data.gouv.fr/fr/organizations/roissy-en-brie/,8,,,22994,48.790378,2.654519,datagouv,77.0
,,François Bouchart,,,,,,,,,,,,,,
210601043,Roquebrune-Cap-Martin,Patrick Cesari,,COM,PAC-93,https://opendata.sictiam.fr/fr/organization/mairie-de-roquebrune-cap-martin,3,,,,,12679,43.756653,7.037955,ptf,06
213104581,Roques,Sylvain Mabire,,COM,OCC-76,https://data.laregion.fr/explore/?disjunctive.publisher&sort=modified&refine.publisher=Commune+de+Roques,2,,,,Commune de Roques,4469,43.510904,1.375507,ptf,31
212902399,Roscoff,Joseph Seité,,COM,BRE-53,,,https://www.data.gouv.fr/fr/organizations/5ab12b6ec751df128414f914/,3,5ab12b6ec751df128414f914,,3354,48.725680,-3.985908,datagouv,29
2.19300647E8,Rosny-sous-Bois,Claude Capillon,Union pour un mouvement populaire,COM,IDF-11,,,https://www.data.gouv.fr/fr/organizations/5b28f5b288ee38047e62143e/,6,5b28f5b288ee38047e62143e,,44728,48.873100,2.484660,datagouv,93.0
215905126,Roubaix,Guillaume Delbar,,COM,HDF-32,https://opendata.roubaix.fr/explore/?refine.publisher=Ville+de+Roubaix,104,https://www.data.gouv.fr/fr/organizations/5be53f55634f4119ca26ec72/,127,5be53f55634f4119ca26ec72,Ville de Roubaix,96647,50.688881,3.179402,ptf+datagouv,59
219200631,Rueil-Malmaison,Patrick Ollier,Union pour un mouvement populaire,COM,IDF-11,https://opendata.hauts-de-seine.fr/explore/?sort=modified&refine.publisher=Ville+de+Rueil-Malmaison,23,,,,Ville de Rueil-Malmaison,78152,48.877780,2.180283,ptf,92
,,,Rassemblement pour la République,,,,,,,,,,,,,
,,Patrick Ollier,Union pour un mouvement populaire,,,,,,,,,,,,,
,,,Rassemblement pour la République,,,,,,,,,,,,,
213303662,Saint-André-de-Cubzac,Célia Monseigne,,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/534fff66a3a7292c64a77d79,1,534fff66a3a7292c64a77d79,,11000,44.994197,-0.446196,datagouv,33
214401515,Saint-André-des-Eaux,Catherine Lungart,,COM,PDL-52,https://data.agglo-carene.fr/explore/?refine.publisher=Saint-André+des+Eaux,2,,,,Saint-André des Eaux,6386,47.313400,-2.310930,ptf,44
212105407,Saint-Apollinaire,Rémi Delatte,Union pour un mouvement populaire,COM,BFC-27,https://www.databfc.fr/bfc/portail,1,https://www.data.gouv.fr/fr/organizations/5aec1fe488ee384cbcf3befe/,1,5aec1fe488ee384cbcf3befe,,7353,47.331253,5.083119,ptf+datagouv,21
215602061,Saint-Avé,Anne Gallo,,COM,BRE-53,https://www.opendata56.fr/explore/?refine.publisher=Ville+de+Saint-Av%C3%A9,7,https://www.data.gouv.fr/fr/organizations/5aa79c9fc751df144f78f40c/,6,5aa79c9fc751df144f78f40c,Ville de Saint-Avé,11437,47.686410,-2.735448,ptf+datagouv,56
216303230,Saint-Bonnet-le-Bourg,Véronique Hauville,,COM,ARA-84,,,https://www.data.gouv.fr/fr/organizations/5c59b6498b4c4157a35c3880/,1,5c59b6498b4c4157a35c3880,,154,45.434000,3.607510,datagouv,63
2.13002371E8,Saint-Brès,Jean-Pierre Charpentier,,COM,OCC-76,http://data.montpellier3m.fr/datasets/commune/saint-br%C3%A8s,16,,,,,665,43.665575,4.020099,ptf,30.0
212202782,Saint-Brieuc,Hervé Guihard,,COM,BRE-53,http://datarmor.cotesdarmor.fr/web/guest/donnees,9,,,,,47166,48.513421,-2.760831,ptf,22
213904782,Saint-Claude,Jean-Louis Millet,,COM,BFC-27,https://www.databfc.fr/bfc/portail,7,https://www.data.gouv.fr/fr/organizations/5b06810bc751df6e997fd802/,13,5b06810bc751df6e997fd802,,9732,46.386700,5.862080,ptf+datagouv,39
2.16901918E8,Saint-Cyr-au-Mont-d'Or,Patrick Guillot,,COM,ARA-84,https://data.grandlyon.com/recherche?responsibleParty.organisationName=Ville%20de%20Saint-Cyr-au-Mont-d%27Or,4,,,,,5513,45.815655,4.817596,ptf,69.0
218301125,Saint-Cyr-sur-Mer,Philippe Barthelemy,,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/5c4973cf8b4c410839f61188/,1,5c4973cf8b4c410839f61188,,12103,43.182900,5.708370,datagouv,83
219740115,Saint-Denis,Gilbert Annette,Parti socialiste,COM,RE-04,http://opendata-sig.saintdenis.re/datasets,54,https://www.data.gouv.fr/fr/organizations/5c050cfb8b4c413be36cb1c3/,48,5c050cfb8b4c413be36cb1c3,,146985,-20.880900,55.449300,ptf+datagouv,974
2.16901942E8,Saint-Didier-au-Mont-d'Or,Marie-Hélène Mathieu,,COM,ARA-84,https://data.grandlyon.com/recherche?responsibleParty.organisationName=Ville%20de%20Saint-Didier-au-Mont-d%27Or,6,,,,,6785,45.811515,4.797935,ptf,69.0
2.13402498E8,Saint-Drézéry,Jackie Galabrun-Boulbes,,COM,OCC-76,http://data.montpellier3m.fr/datasets/commune/saint-dr%C3%A9z%C3%A9ry,21,,,,,2365,43.733401,3.981642,ptf,34.0
213803828,Saint-Égrève,Laurent Amadieu,,COM,ARA-84,http://data.metropolegrenoble.fr/ckan/dataset?organization=ville-de-saint-egreve,10,https://www.data.gouv.fr/fr/organizations/5c002da8634f4111d7393309/,10,5c002da8634f4111d7393309,,16029,45.231475,5.681665,ptf+datagouv,38
216404764,Saint-Esteben,Régine Larranda,,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5ddfeff56f44411ac532190f/,2,5ddfeff56f44411ac532190f,,411,43.339151,-1.208745,datagouv,64
216404772,Saint-Étienne-de-Baïgorry,Jean-Michel Coscarat,,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5e81f70c1dd3db2b3165ec8d/,2,5e81f70c1dd3db2b3165ec8d,,1531,43.175120,-1.347210,datagouv,64
213402563,Saint-Geniès-des-Mourgues,Yvon Pellet,,COM,OCC-76,http://data.montpellier3m.fr/datasets/commune/saint-geni%C3%A8s-des-mourgues,19,,,,,1884,43.696904,4.035589,ptf,34
213402597,Saint-Georges-d'Orques,Jean-François Audrin,,COM,OCC-76,http://data.montpellier3m.fr/datasets/commune/saint-georges-dorques,21,,,,,5498,43.609951,3.780149,ptf,34
211703335,Saint-Georges-de-Didonne,François Richaud,,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5c8a2ec7634f411c56990637/,1,5c8a2ec7634f411c56990637,,5268,45.605000,-0.999222,datagouv,17
217805514,Saint-Germain-en-Laye,,,COM,IDF-11,,,https://www.data.gouv.fr/fr/organizations/5d123361634f4145bb4131c8/,5,5d123361634f4145bb4131c8,,39982,48.895900,2.090250,datagouv,78
213502776,Saint-Gonlay,Loïc Boisgerault,,COM,BRE-53,,,https://www.data.gouv.fr/fr/organizations/5b3494ef88ee382f8e126555/,4,5b3494ef88ee382f8e126555,,346,48.112338,-2.066529,datagouv,35
2.13502818E8,Saint-Jacques-de-la-Lande,Marie Ducamin,Parti socialiste,COM,BRE-53,https://data.rennesmetropole.fr/explore/?refine.publisher=Ville+de+Saint-Jacques+de+la+Lande,11,,,,Ville de Saint-Jacques de la Lande,12759,48.090693,-1.697072,ptf,35.0
213402704,Saint-Jean-de-Védas,François Rio,,COM,OCC-76,http://data.montpellier3m.fr/datasets/commune/saint-jean-de-vedas,23,,,,,9233,43.576342,3.823010,ptf,34
214401689,Saint-Joachim,Raphaël Salaün,,COM,PDL-52,https://data.agglo-carene.fr/explore/?refine.publisher=Saint-Joachim,2,,,,Saint-Joachim,3934,47.382200,-2.200260,ptf,44
218804219,Saint-Julien,Nicolas Grandclaude,,COM,GES-44,,,https://www.data.gouv.fr/fr/organizations/5e1708dd634f416746ce7892/,2,5e1708dd634f416746ce7892,,115,48.019390,5.895249,datagouv,88
211703517,Saint-Just-Luzac,Ghislaine Le Rocheleuil,,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5c8a2e8e634f4118ee8aeee2/,1,5c8a2e8e634f4118ee8aeee2,,1984,45.801100,-1.037930,datagouv,17
216902882,Saint-Laurent-de-Mure,Patrick Fiorini,,COM,ARA-84,,,https://www.data.gouv.fr/fr/organizations/5ae1cc2588ee385be7b19c67/,2,5ae1cc2588ee385be7b19c67,,5391,45.685427,5.044287,datagouv,69
213304330,Saint-Loubès,Emmanuelle Favre,,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5c6686958b4c4112712e3f6c/,1,5c6686958b4c4112712e3f6c,,9066,44.916300,-0.428727,datagouv,33
213502883,Saint-Malo,Claude Renoult,divers droite,COM,BRE-53,https://data.stmalo-agglomeration.fr/explore/?refine.publisher=Ville+de+Saint-Malo,53,https://www.data.gouv.fr/fr/organizations/53ba4599a3a729219b7beaca,50,53ba4599a3a729219b7beaca,Ville de Saint-Malo,47318,48.646653,-2.009511,ptf+datagouv,35
2.14401762E8,Saint-Malo-de-Guersac,Jean-Michel Crand,,COM,PDL-52,https://data.agglo-carene.fr/explore/?refine.publisher=Saint+Malo+de+Guersac,2,,,,Saint Malo de Guersac,3181,47.350600,-2.180330,ptf,44.0
219400678,Saint-Mandé,Julien Weil,,COM,IDF-11,https://saintmande.opendatasoft.com/explore/?refine.publisher=Ville+de+Saint-Mand%C3%A9,3,,,,Ville de Saint-Mandé,22275,48.840434,2.418223,ptf,94
217104454,Saint-Marcel,Raymond Burdin,,COM,BFC-27,https://www.databfc.fr/bfc/portail,1,https://www.data.gouv.fr/fr/organizations/5bab855f634f417eb0f01da8/,3,5bab855f634f417eb0f01da8,,5979,46.775300,4.888720,ptf+datagouv,71
213804214,Saint-Martin-d'Hères,David Queiros,,COM,ARA-84,https://data.metropolegrenoble.fr/ckan/dataset?organization=ville-de-saintmartindheres,14,https://www.data.gouv.fr/fr/organizations/5e2972146f444147e0a30177/,13,5e2972146f444147e0a30177,,38487,45.164520,5.768213,ptf+datagouv,38
219400686,Saint-Maur-des-Fossés,Sylvain Berrios,Union pour un mouvement populaire,COM,IDF-11,,,https://www.data.gouv.fr/fr/organizations/534fffada3a7292c64a780f9,1,534fffada3a7292c64a780f9,,76076,48.802069,2.485364,datagouv,94
214401838,Saint-Molf,Hubert Delorme,,COM,PDL-52,https://capatlantique-loireatlantique.opendatasoft.com/explore/?refine.publisher=Saint+Molf,1,,,,Saint Molf,2499,47.390800,-2.426030,ptf,44
214401846,Saint-Nazaire,David Samzun,Parti socialiste,COM,PDL-52,https://data.agglo-carene.fr/explore/?refine.publisher=Saint-Nazaire,13,,,,Saint-Nazaire,72333,47.278900,-2.210530,ptf,44
214401853,Saint-Nicolas-de-Redon,Albert Guihard,,COM,PDL-52,,,https://www.data.gouv.fr/fr/organizations/5a2023c388ee383e1dea3b3f,1,5a2023c388ee383e1dea3b3f,,3225,47.643352,-2.067312,datagouv,44
2.11703806E8,Saint-Palais-sur-Mer,Claude Baudin,,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5c8a2e8f8b4c41248f2542f5/,1,5c8a2e8f8b4c41248f2542f5,,3875,45.643200,-1.089400,datagouv,17.0
2.14002792E8,Saint-Paul-lès-Dax,Julien Bazus,,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5c6303468b4c414d6ae2ebcd/,45,5c6303468b4c414d6ae2ebcd,,13489,43.725400,-1.053020,datagouv,40.0
215602327,Saint-Perreux,Lionel Jouneau,,COM,BRE-53,https://www.opendata56.fr/explore/?refine.publisher=Ville+de+Saint-Perreux,2,,,,Ville de Saint-Perreux,1249,47.668618,-2.108439,ptf,56
214002818,Saint-Pierre-du-Mont,Joël Bonnet,,COM,NAQ-75,https://www.pigma.org/datanouvelleaquitaine/dataset?organization=commune_de_saint_pierre_du_mont,3,,,,,9561,49.387496,-0.977290,ptf,40
216902908,Saint-Priest,Gilles Gascon,,COM,ARA-84,https://data.grandlyon.com/recherche?responsibleParty.organisationName=Ville%20de%20Saint-Priest,1,,,,,45097,45.696535,4.944164,ptf,69
210206660,Saint-Quentin,Xavier Bertrand,Union pour un mouvement populaire,COM,HDF-32,http://open-data.saint-quentin-numerique.fr/datasets,68,https://www.data.gouv.fr/fr/organizations/534fffaea3a7292c64a780fb,32,534fffaea3a7292c64a780fb,,57232,49.847362,3.284810,ptf+datagouv,02
,,,Rassemblement pour la République,,,,,,,,,,,,,
,,,Les Républicains,,,,,,,,,,,,,
,,Frédérique Macarez,Les Républicains,,,,,,,,,,,,,
215602392,Saint-Vincent-sur-Oust,,,COM,BRE-53,,,https://www.data.gouv.fr/fr/organizations/5b90de3c8b4c412516d5511f/,3,5b90de3c8b4c412516d5511f,,1446,47.699400,-2.147470,datagouv,56
217605526,Sainte-Adresse,Patrice Gélard,Union pour un mouvement populaire,COM,NOR-28,,,https://www.data.gouv.fr/fr/organizations/5b110a9788ee38208c6bc159/,1,5b110a9788ee38208c6bc159,,7368,49.506214,0.083191,datagouv,76
,,,Rassemblement pour la République,,,,,,,,,,,,,
213502941,Sainte-Marie,Françoise Boussekey,,COM,BRE-53,,,https://www.data.gouv.fr/fr/organizations/5b90e0238b4c4126f11c4e06/,1,5b90e0238b4c4126f11c4e06,,2259,47.693100,-2.001250,datagouv,35
212405203,Sarlat-la-Canéda,Jean-Jacques de Peretti,Rassemblement pour la République,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/534fffaea3a7292c64a780fe,12,534fffaea3a7292c64a780fe,,10047,44.889174,1.216560,datagouv,24
213402951,Saussan,Joël Vera,,COM,OCC-76,http://data.montpellier3m.fr/datasets/commune/saussan,20,,,,,1518,43.570408,3.773424,ptf,34
217704451,Savigny-le-Temple,Marie-Line Pichery,,COM,IDF-11,https://data.savigny-le-temple.fr/explore/?refine.publisher=Ville+de+Savigny-le-Temple,4,,,,Ville de Savigny-le-Temple,30260,48.596100,2.579210,ptf,77
219200714,Sceaux,Philippe Laurent,Union pour la démocratie française,COM,IDF-11,https://opendata.hauts-de-seine.fr/explore/?sort=modified&refine.publisher=Ville+de+Sceaux,2,,,,Ville de Sceaux,19986,48.777700,2.289640,ptf,92
,,Philippe Laurent,Union pour la démocratie française,,,,,,,,,,,,,
213105414,Seilh,Didier Castera,,COM,OCC-76,https://data.toulouse-metropole.fr/explore/?refine.publisher=Mairie+de+Seilh,1,,,,Mairie de Seilh,3264,43.693868,1.352994,ptf,31
215602434,Séné,Sylvie Sculo,,COM,BRE-53,https://www.opendata56.fr/explore/?disjunctive.publisher&sort=modified&refine.publisher=Ville+de+Séné,2,,,,Ville de Séné,8943,47.619500,-2.737590,ptf,56
213403017,Sète,François Commeinhes,Union pour un mouvement populaire,COM,OCC-76,http://opendata.agglopole.fr,27,,,,,44136,43.404483,3.695924,ptf,34
,,,Les Républicains,,,,,,,,,,,,,
219200722,Sèvres,François Kosciusko-Morizet,Union pour un mouvement populaire,COM,IDF-11,https://sevres-seineouest.opendatasoft.com/explore/?disjunctive.theme&disjunctive.keyword&sort=modified&refine.publisher=Sèvres,13,https://www.data.gouv.fr/fr/organizations/549971c8c751df352b04805a,20,549971c8c751df352b04805a,Sèvres,23718,48.822152,2.210036,ptf+datagouv,92
213503287,Sixt-sur-Aff,René Riaud,,COM,BRE-53,,,https://www.data.gouv.fr/fr/organizations/5baa0e468b4c414416b6f7b2/,26,5baa0e468b4c414416b6f7b2,,2097,47.775400,-2.078570,datagouv,35
210206959,Soissons,Alain Cremont,,COM,HDF-32,https://data.ville-soissons.fr/explore/?disjunctive.theme&sort=explore.popularity_score&refine.publisher=Ville+de+Soissons+,33,,,,Ville de Soissons,28309,49.380900,3.322160,ptf,02
216405274,Souraïde,Thierry Sansberro,,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5e7b6f13661ad9e52e80b633/,2,5e7b6f13661ad9e52e80b633,,1392,43.340900,-1.473000,datagouv,64
211603741,Soyaux,François Nebout,,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5b39e30a88ee38056c569d48/,2,5b39e30a88ee38056c569d48,,9295,45.640266,0.197060,datagouv,16
219400710,Sucy-en-Brie,Marie-Carole Ciuntu,,COM,IDF-11,"https://sucy.data4citizen.com/portail?facet.field=[%22organization%22,%22tags%22,%22theme%22,%22features%22]&rows=10&start=0&fq=organization:(sucy)",7,,,,,26264,48.770900,2.523600,ptf,94
219200730,Suresnes,Christian Dupuy,Union pour un mouvement populaire,COM,IDF-11,https://opendata.hauts-de-seine.fr/explore/?refine.publisher=Ville+de+Suresnes,22,,,,Ville de Suresnes,49113,48.870829,2.227021,ptf,92
,,,Rassemblement pour la République,,,,,,,,,,,,,
,,Christian Dupuy,Union pour un mouvement populaire,,,,,,,,,,,,,
,,,Rassemblement pour la République,,,,,,,,,,,,,
213403074,Sussargues,Eliane Lloret,,COM,OCC-76,http://data.montpellier3m.fr/datasets/commune/sussargues,21,,,,,2768,43.711625,4.001118,ptf,34
212106173,Talant,Fabian Ruinet,,COM,BFC-27,https://www.databfc.fr/bfc/portail,3,https://www.data.gouv.fr/fr/organizations/5b3ddb3488ee3819894581db/,3,5b3ddb3488ee3819894581db,,11439,47.336227,5.005154,ptf+datagouv,21
213305220,Talence,Alain Cazabonne,Union pour la démocratie française,COM,NAQ-75,https://opendata.bordeaux-metropole.fr/explore/?disjunctive.publisher&disjunctive.frequence&disjunctive.territoire&sort=title&refine.publisher=Ville+de+Talence,8,,,,Ville de Talence,42171,44.802614,-0.588054,ptf,33
213503311,Talensac,Armand Bohuon,,COM,BRE-53,,,https://www.data.gouv.fr/fr/organizations/5b1e91b3c751df2840ab5ca5/,6,5b1e91b3c751df2840ab5ca5,,2542,48.108377,-1.926135,datagouv,35
2.16504407E8,Tarbes,Gérard Trémège,Parti radical,COM,OCC-76,https://opendata.ha-py.fr/pages/mairie-de-tarbes/,2,,,,,41518,43.232858,0.078102,ptf,65.0
,,,Union pour un mouvement populaire,,,,,,,,,,,,,
213503345,Thorigné-Fouillard,Gaël Lefeuvre,,COM,BRE-53,https://data.rennesmetropole.fr/explore/?sort=modified&refine.publisher=Ville+de+Thorigné-Fouillard,6,,,,Ville de Tourigné-Fouillard,8381,48.159300,-1.580580,ptf,35
2.17704683E8,Torcy,Guillaume Le Lay-Felzine,,COM,IDF-11,https://torcy-agglo-pvm.opendata.arcgis.com/,2,,,,,22568,48.851500,2.652650,ptf,77.0
213105554,Toulouse,Jean-Luc Moudenc,Union pour un mouvement populaire,COM,OCC-76,https://data.toulouse-metropole.fr/explore/?refine.publisher=Mairie+de+Toulouse,213,https://www.data.gouv.fr/fr/organizations/534fff8aa3a7292c64a77ecd,49,534fff8aa3a7292c64a77ecd,Mairie de Toulouse + Ville de Toulouse*,479638,43.604268,1.441019,ptf+datagouv,31
215905993,Tourcoing,Didier Droart,,COM,HDF-32,https://opendata.lillemetropole.fr/explore/?refine.publisher=Ville+de+Tourcoing,1,,,,Ville de Tourcoing,96809,50.722109,3.159731,ptf,59
212203608,Trégueux,Christine Metois,,COM,BRE-53,http://datarmor.cotesdarmor.fr/web/guest/donnees,1,,,,,8584,48.490113,-2.739271,ptf,22
2.14402109E8,Trignac,Claude Aufort,,COM,PDL-52,https://data.agglo-carene.fr/explore/?disjunctive.publisher&disjunctive.gestionnaire&disjunctive.theme&disjunctive.keyword&disjunctive.license&disjunctive.features&disjunctive.diffuseur&disjunctive.dcat.spatial&source=shared&sort=modified&geonav=world%2Fworld_fr%2Ffr_40_52%2Ffr_60_44%2Ffr_72_244400644&refine.publisher=Trignac,0,,,,Trignac,7868,47.317694,-2.189493,ptf,44.0
213805179,Tullins,Gérald Cantournet,,COM,ARA-84,,,https://www.data.gouv.fr/fr/organizations/5c61a7448b4c410deeac953d/,1,5c61a7448b4c410deeac953d,,7655,45.297300,5.483150,datagouv,38
219200755,Vanves,Bernard Gauducheau,Union pour la démocratie française,COM,IDF-11,https://vanves-seineouest.opendatasoft.com/explore/?sort=records_count&refine.publisher=Vanves,1,https://www.data.gouv.fr/fr/organizations/54884a24c751df7226a3fc16,14,54884a24c751df7226a3fc16,Vanves,28139,48.819941,2.287702,ptf+datagouv,92
,,,Les Centristes,,,,,,,,,,,,,
,,,Force européenne démocrate,,,,,,,,,,,,,
219106317,Varennes-Jarcy,Jean-Marc Jubault,,COM,IDF-11,,,https://www.data.gouv.fr/fr/organizations/5c2f5acc634f4124ff9f6ba2/,1,5c2f5acc634f4124ff9f6ba2,,2315,48.677300,2.558580,datagouv,91
216902569,Vaulx-en-Velin,Hélène Geoffroy,Parti socialiste,COM,ARA-84,https://data.grandlyon.com/recherche?responsibleParty.organisationName=Ville%20de%20Vaulx-en-Velin,6,,,,,49658,45.778426,4.920615,ptf,69
2.13403272E8,Vendargues,Guy Lauret,,COM,OCC-76,http://data.montpellier3m.fr/datasets/commune/vendargues,27,,,,,6247,43.657022,3.969179,ptf,34.0
219200771,Ville-d'Avray,Denis Badré,Union pour la démocratie française,COM,IDF-11,https://villedavray-seineouest.opendatasoft.com/explore/?sort=records_count&refine.publisher=Mairie+de+Ville-d%27Avray,3,https://www.data.gouv.fr/fr/organizations/548b19c6c751df1e6e4120e7,14,548b19c6c751df1e6e4120e7,Mairie de Ville-d'Avray,11703,48.827560,2.188950,ptf+datagouv,92
,,Aline de Marcillac,,,,,,,,,,,,,,
210601597,Villefranche-sur-Mer,Christophe Trojani,,COM,PAC-93,https://opendata.sictiam.fr/fr/dataset?_organization_limit=0&organization=mairie-de-villefranche-sur-mer,1,,,,,5443,43.703800,7.311080,ptf,06
219300779,Villemomble,Patrice Calmejane,Union pour un mouvement populaire,COM,IDF-11,,,https://www.data.gouv.fr/fr/organizations/534fffbaa3a7292c64a78162,10,534fffbaa3a7292c64a78162,,30046,48.890310,2.510404,datagouv,93
,,,Rassemblement pour la République,,,,,,,,,,,,,
215900093,Villeneuve-d'Ascq,Gérard Caudron,divers gauche,COM,HDF-32,https://opendata.lillemetropole.fr/explore/?refine.publisher=Ville+de+Villeneuve+d%27Ascq,7,,,,Ville de Villeneuve d'Ascq,62699,50.618944,3.131190,ptf,59
