"nom","type","nb_publi","ouvre_data","code_region","code_departement","nb_ptf","nb_datagouv","pop_insee","CSP_chef","age_chef","partis_po_chef","part_plus65","nb_crea_entps","flux_migration_res","niveau_vie","part_diplomes","depenses_hab"
"CC Houve-Pays Boulageois","CC",0,0,44,57,0,0,23588,"Retraités salariés privés",73,NA,17,119,NA,22380,4.3,571.202926488045
"CC Inter-Caux-Vexin","CC",0,0,28,76,0,0,55265,"Fonctionnaires de catégorie A",61,"Union des démocrates et indépendants",17.9,426,200023414,24260,7.4,268.840229439971
"CC Intercom Bernay Terres de Normandie","CC",0,0,28,27,0,0,57513,"Retraités salariés privés",75,NA,22.8,366,200023414,21050,4.3,556.475442943335
"CC Intercom de la Vire au Noireau","CC",0,0,28,14,0,0,49410,"Permanents politiques",62,NA,23.4,269,200065597,19970,3.2,240.674855697227
"CC Isigny-Omaha Intercom","CC",0,0,28,14,0,0,27278,"Agriculteurs propriétaires exploit.",47,NA,22.7,154,241400555,20480,3.3,740.443718747709
"CC Isle-Loue-Auvézère en Périgord","CC",0,0,75,24,0,0,14145,"Autres professions libérales",59,NA,31.1,108,NA,19720,3.9,424.958580417109
"CC Isle Double Landais","CC",0,0,75,24,0,0,12105,"Retraités fonct.publique (sf enseig.)",75,NA,29.1,122,NA,19480,3,998.232372573317
"CC Isle et Crempse-en-Périgord","CC",0,0,75,24,0,0,14584,"Employés (secteur privé)",66,NA,29.2,158,NA,19720,4.4,397.791793060889
"CC Isle Vern Salembre en Périgord","CC",0,0,75,24,0,0,19487,"Retraités fonct.publique (sf enseig.)",73,NA,26.7,130,200040392,20200,3.5,877.91880381793
"CC Jalle-Eau-Bourde","CC",0,0,75,33,0,0,30999,"Autres retraités",78,"Parti socialiste",21,394,243300316,26460,13,403.398255750185
"CC Jura Nord","CC",0,0,27,39,0,0,11808,"Agriculteurs propriétaires exploit.",44,NA,18.2,98,NA,21790,5.5,906.036647188347
"CC Jura Sud,Pays des Lacs,Petite Montagne et Région d'Orgelet","CC",0,0,27,39,0,0,6853,NA,NA,NA,22.4,216,NA,21310,3.8,NA
"CC La Clayette Chauffailles en Brionnais","CC",0,0,27,71,0,0,15676,"Retr.artis.commerc.chefs d'entrep.",73,"Rassemblement national",30,89,NA,20320,3.3,527.266643914264
"CC La Clayette Chauffailles en Brionnais","CC",0,0,27,71,0,0,15676,"Retr.artis.commerc.chefs d'entrep.",73,"Mouvement pour la France",30,89,NA,20320,3.3,527.266643914264
"CC La Clayette Chauffailles en Brionnais","CC",0,0,27,71,0,0,15676,"Retr.artis.commerc.chefs d'entrep.",73,"Les Républicains",30,89,NA,20320,3.3,527.266643914264
"CC La Domitienne","CC",0,0,76,34,0,0,27926,"Professeurs du secondaire et techn.",65,NA,23.2,303,243400769,20280,4.8,573.199978156557
"CC La Grandvallière","CC",0,0,27,39,0,0,5515,"Agriculteurs propriétaires exploit.",61,NA,18.4,37,NA,25000,3.9,656.624326382593
"CC La Rochefoucauld - Porte du Périgord","CC",0,0,75,16,0,0,22340,"Fonctionnaires de catégorie B",65,NA,27.2,141,200071827,20230,3.7,389.088906893465
"CC La Septaine","CC",0,0,24,18,0,0,10950,"Retr.artis.commerc.chefs d'entrep.",75,NA,15.8,49,241800507,21280,3.6,509.208739726027
"CC Lacs et Gorges du Verdon","CC",0,0,93,83,0,0,9203,"Retraités des entreprises publiques",65,NA,31,114,NA,19920,6,891.022279691405
"CC Larzac et Vallées","CC",0,0,76,12,0,0,5520,"Fonctionnaires de catégorie A",61,NA,26,53,NA,19090,6,799.500405797102
"CC Latitude Nord Gironde","CC",0,0,75,33,0,0,19825,"Retraités de l'enseignement",73,NA,15.6,264,200023794,20180,3.2,440.502075157629
"CC Lavalette Tude Dronne","CC",0,0,75,16,0,0,18548,"Retraités salariés privés",71,NA,28.9,182,200071827,19090,4.4,821.691786176407
"CC Le Dourdannais en Hurepoix (CCDH)","CC",0,0,11,91,0,0,26758,"Ingénieurs",63,NA,17.6,269,NA,25050,10.4,368.260363255849
"CC Le Dunois","CC",0,0,24,18,0,0,7926,"Agents généraux d'assurances",68,"Union pour un mouvement populaire",25.4,42,NA,20840,3.3,232.148054504163
"CC Le Dunois","CC",0,0,24,18,0,0,7926,"Agents généraux d'assurances",68,"Rassemblement pour la République",25.4,42,NA,20840,3.3,232.148054504163
"CC Le Gesnois Bilurien","CC",0,0,52,72,0,0,31316,"Professeurs du secondaire et techn.",51,NA,18.9,176,247200132,21610,3.4,301.420035764465
"CC Le Grésivaudan","CC",0,0,84,38,0,0,104179,"Professeurs du secondaire et techn.",62,NA,18,1222,200040715,26550,19.1,1272.70827249254
"CC Le Tonnerrois en Bourgogne","CC",0,0,27,89,0,0,17106,"Employés (secteur privé)",56,NA,27.8,102,NA,19810,3.7,568.090499240033
"CC Leff Armor Communauté","CC",5,1,53,22,5,0,31934,"Autres cadres (secteur privé)",53,NA,22.8,174,200069409,20960,3.8,771.998927475418
"CC Les Avant-Monts","CC",0,0,76,34,0,0,26947,NA,NA,NA,24.2,310,243400769,19890,5.5,517.388959809997
"CC Les Balcons du Dauphiné","CC",0,0,84,38,0,0,77408,"Employés (secteur privé)",56,NA,16.4,840,243800604,23350,6.3,342.169118437371
"CC Les Portes Briardes entre Villes et Forêts","CC",0,0,11,77,0,0,46752,"Permanents politiques",70,NA,15.2,605,200054781,25880,9.1,254.890587568446
"CC Les Portes de l'Ile de France","CC",0,0,11,78,0,0,22835,"Retraités de l'enseignement",77,NA,16.2,259,200059889,23780,6.2,256.294936282023
"CC Les Trois Provinces","CC",0,0,24,18,0,0,5325,"Retraités salariés privés",78,NA,30.8,34,NA,18510,2.5,422.235891079812
"CC Les Vals du Dauphiné","CC",0,0,84,38,0,0,63724,"Autres cadres (secteur privé)",47,NA,17.7,666,243800604,22000,5.8,618.837867208587
"CC Les Versants d'Aime","CC",0,0,84,73,0,0,9820,"Retraités des entreprises publiques",66,NA,16,182,NA,23330,5.7,997.963135437882
"CC Lieuvin Pays d'Auge","CC",0,0,28,27,0,0,20873,"Permanents politiques",59,"Union pour la démocratie française",20.2,173,200066413,20940,3.8,754.59721745796
"CC Lieuvin Pays d'Auge","CC",0,0,28,27,0,0,20873,"Permanents politiques",59,"Parti républicain",20.2,173,200066413,20940,3.8,754.59721745796
"CC Liffré-Cormier Communauté","CC",0,0,53,35,0,0,26181,"Autres cadres (secteur privé)",44,"Parti socialiste",13.9,169,243500139,23240,10,373.172823039609
"CC Loches Sud Touraine","CC",0,0,24,37,0,0,53945,"Retraités de l'enseignement",64,NA,26.9,395,243700754,20520,4.2,683.340115117249
"CC Lodévois et Larzac","CC",0,0,76,34,0,0,14989,"Retraités salariés privés",71,NA,24.6,175,NA,17930,6.4,930.695662152245
"CC Loir-Lucé-Bercé","CC",0,0,52,72,0,0,24840,"Cadres supérieurs (secteur privé)",62,NA,29.1,127,NA,19860,3.2,668.625117552335
"CC Loire et Allier","CC",0,0,27,58,0,0,7447,"Retraités des entreprises publiques",65,NA,22.5,50,NA,22890,5.3,242.323954612596
"CC Loire et Semène","CC",0,0,84,43,0,0,20851,"Sans profession déclarée",48,NA,18.5,146,244200770,22110,4.9,610.849529039375
"CC Loire Layon Aubance","CC",0,0,52,49,0,0,57576,"Fonctionnaires de catégorie A",58,NA,18.5,392,244900015,22300,7.4,636.317129185772
"CC Lot et Tolzac","CC",0,0,75,47,0,0,7443,"Retraités agricoles",74,NA,28.2,68,NA,19290,4.6,339.871612253124
"CC Loudéac Communauté - Bretagne Centre","CC",2,1,53,22,2,0,52949,"Agriculteurs propriétaires exploit.",58,NA,24.5,290,200069409,20400,3.1,677.117754065233
"CC Loue-Lison","CC",0,0,27,25,0,0,25843,NA,NA,NA,21.6,217,242500361,22340,5.8,394.101346205936
"CC Loué - Brûlon - Noyen","CC",0,0,52,72,0,0,18967,"Agriculteurs propriétaires exploit.",70,NA,18.7,73,NA,20760,3.6,457.570157642221
"CC Lyon Saint Exupéry en Dauphiné","CC",0,0,84,38,0,0,27629,"Retraités de l'enseignement",69,NA,14.8,371,200068542,22560,5.4,247.878451264975
"CC Lyons Andelle","CC",0,0,28,27,0,0,21185,"Retraités salariés privés",69,NA,19,134,200023414,21620,3.9,513.595780033042
"CC Mâconnais - Tournugeois","CC",0,0,27,71,0,0,16442,"Fonctionnaires de catégorie B",64,NA,25.3,128,200070308,21810,5.6,427.280495073592
"CC Maine Cœur de Sarthe","CC",0,0,52,72,0,0,21549,"Sans profession déclarée",62,NA,17.9,122,247200132,22680,5.2,307.158142373196
"CC Marche et Combraille en Aquitaine","CC",0,0,75,23,0,0,14092,"Agriculteurs propriétaires exploit.",64,NA,33.2,95,NA,17970,3.5,565.481891853534
"CC Marche Occitane - Val d'Anglin","CC",0,0,24,36,0,0,6998,NA,NA,NA,33.3,55,NA,18710,3.4,516.704125464418
"CC Marches du Velay-Rochebaron","CC",0,0,84,43,0,0,31251,"Retraités de l'enseignement",71,NA,19.5,249,244200770,21930,4.5,471.003119580173
"CC Maremne Adour Côte Sud","CC",0,0,75,40,0,0,66114,"Agents généraux d'assurances",63,NA,24.5,1238,200067106,22210,7.9,964.789296820643
"CC Maurienne Galibier","CC",0,0,84,73,0,0,5791,"Ingénieurs",63,NA,24,56,NA,22490,4.2,1334.74665342773
"CC Mayenne Communauté","CC",0,0,52,53,0,0,38220,NA,NA,NA,21,193,200083392,21250,4,665.207681841968
"CC Méditerranée Porte des Maures","CC",0,0,93,83,0,0,43800,"Industriels-Chefs entreprise",56,NA,29,645,248300543,22310,6.2,472.317730136986
"CC Médoc Atlantique","CC",0,0,75,33,0,0,26318,NA,NA,NA,30.3,473,200069995,21390,5.4,552.898542442435
"CC Médoc Cœur de Presqu'île","CC",0,0,75,33,0,0,30383,"Retraités des professions libérales",73,NA,22,294,243300316,20110,3.2,403.661763815291
"CC Médoc Estuaire","CC",0,0,75,33,0,0,28322,"Médecins",73,NA,15.1,329,243300316,23660,6.4,645.521674316785
"CC Médullienne","CC",0,0,75,33,0,0,20902,"Fonctionnaires de catégorie C",64,NA,14.3,293,243300316,22840,5.1,423.323927853794
"CC Mellois-en-Poitou","CC",0,0,75,79,0,0,49491,"Agents immobiliers",52,NA,26,292,200041317,20200,4.1,748.97421692833
"CC Meurthe,Mortagne,Moselle","CC",0,0,44,54,0,0,17036,"Agriculteurs propriétaires exploit.",66,NA,18.9,100,NA,21680,3.4,332.398051185724
"CC Meuse Rognon","CC",0,0,44,52,0,0,11392,"Autres professions",45,"Les Républicains",26.6,46,NA,20150,2.3,474.391810042135
"CC Mézenc-Loire-Meygal","CC",0,0,84,43,0,0,11312,"Fonctionnaires de catégorie B",64,NA,24.7,88,NA,20690,4.3,562.431532885431
"CC Midi Corrézien","CC",0,0,75,19,0,0,13472,"Agents technique et techniciens",63,NA,29.2,130,NA,21010,5.6,567.556656769596
"CC Mirebellois et Fontenois","CC",0,0,27,21,0,0,12825,"Agriculteurs propriétaires exploit.",59,NA,18.9,108,242100410,23210,5.8,570.508127875244
"CC Mond'Arverne Communauté","CC",0,0,84,63,0,0,40987,"Autres cadres (secteur privé)",59,NA,18.9,341,246300701,24820,10,390.292138970893
"CC Montfort Communauté","CC",4,1,53,35,0,4,25859,"Fonctionnaires de catégorie A",51,"Parti radical de gauche",15.6,178,243500139,22820,7.2,391.308465911288
"CC Monts d'Arrée Communauté","CC",0,0,53,29,0,0,8167,"Autres professions",51,NA,28.3,79,NA,18920,6.6,517.644147177666
"CC Monts,Rance et Rougier","CC",0,0,76,12,0,0,6605,"Retraités agricoles",77,NA,29.4,47,NA,18950,3.6,987.699003785011
"CC Moret Seine et Loing","CC",0,0,11,77,0,0,40103,"Professeurs du secondaire et techn.",66,"Union des démocrates et indépendants",18.8,465,200072346,24640,9.6,525.357116425205
"CC Morvan Sommets et Grands Lacs","CC",0,0,27,58,0,0,13193,"Fonctionnaires de catégorie A",48,NA,35.2,97,NA,19640,4.4,735.656946865762
"CC Moselle et Madon","CC",0,0,44,54,0,0,29335,"Fonctionnaires de catégorie A",46,NA,20.8,197,245400676,23240,6.9,1577.70177160389
"CC Neste Barousse","CC",0,0,76,65,0,0,7426,"Retraités fonct.publique (sf enseig.)",76,NA,32.6,79,NA,20440,5,569.272271747913
"CC Nièvre et Somme","CC",0,0,32,80,0,0,28670,"Retraités salariés privés",71,NA,18.5,177,248000531,20600,3.5,331.557828740844
"CC Norge et Tille","CC",0,0,27,21,0,0,16125,"Professeurs du secondaire et techn.",49,NA,17.8,160,242100410,27530,12,166.124891162791
"CC Normandie-Cabourg-Pays d'Auge","CC",0,0,28,14,0,0,31847,"Autres cadres (secteur privé)",63,NA,26.3,357,200065597,22400,6.5,620.197765880617
"CC Océan Marais de Monts","CC",0,0,52,85,0,0,19529,"Pharmaciens",72,NA,31.9,204,200071629,21300,3.9,1011.68838189359
"CC Orée de Bercé - Belinois","CC",0,0,52,72,0,0,19837,"Agriculteurs propriétaires exploit.",55,NA,18.3,124,247200132,21940,4.2,446.527518273933
"CC Orne Lorraine Confluences","CC",0,0,44,54,0,0,54191,"Fonctionnaires de catégorie A",65,NA,20.7,333,245701271,20530,3.6,399.185278920854
"CC Osartis Marquion","CC",0,0,32,62,0,0,42442,"Autres retraités",70,NA,17.6,276,200033579,21620,4.5,397.913962113001
"CC Ouche et Montagne","CC",0,0,27,21,0,0,10896,"Cadres supérieurs (secteur privé)",61,NA,19.9,129,242100410,24280,8.9,595.563520558003
"CC Ouest Limousin","CC",0,0,75,87,0,0,11872,"Agents généraux d'assurances",56,NA,30.4,104,NA,19340,4,551.673154481132
"CC Pays d'Évian Vallée d'Abondance","CC",0,0,84,74,0,0,41391,"Salariés du secteur médical",59,NA,16.9,501,200067551,27820,8.7,962.250503732696
"CC Pays d'Opale","CC",0,0,32,62,0,0,28194,"Contremaitres",64,NA,16.2,155,200090751,19740,3.6,428.250624955664
"CC Pays d'Orthe et Arrigans","CC",0,0,75,40,0,0,24338,"Retraités agricoles",71,NA,23.4,229,244000675,20870,4.6,512.639005259265
"CC Pays d'Uzès","CC",0,0,76,30,0,0,29024,"Cadres supérieurs (secteur privé)",79,NA,28,358,243000643,20640,8,559.172529975193
"CC Pays de Chantonnay","CC",0,0,52,85,0,0,23058,"Retraités salariés privés",75,NA,18,131,NA,20700,3.1,306.083154653482
"CC Pays de Châteaugiron Communauté","CC",0,0,53,35,0,0,26158,"Agriculteurs propriétaires exploit.",54,NA,13.7,210,243500139,24550,12.7,670.268540025996
"CC Pays de Fontenay-Vendée","CC",0,0,52,85,0,0,36459,"Retr.artis.commerc.chefs d'entrep.",72,NA,25.1,212,NA,20180,3.9,501.253221426808
"CC Pays de Montereau","CC",0,0,11,77,0,0,43004,"Employés (autres entrep. publiques)",50,NA,17.6,448,200054781,19560,3.6,576.558865454376
"CC Pays de Nemours","CC",0,0,11,77,0,0,30645,"Commercants",57,NA,19.6,274,200023919,21870,5.4,200.035541197585
"CC Pays de Nérondes","CC",0,0,24,18,0,0,5074,"Fonctionnaires de catégorie A",67,NA,26.8,35,NA,19790,3.3,333.731842727631
"CC Pays de Nexon Monts de Chalus","CC",0,0,75,87,0,0,13358,"Ingénieurs",48,NA,26.9,93,248719312,20690,4.8,350.424109896691
"CC Pays des Vans en Cévennes","CC",0,0,84,7,0,0,9419,"Retraités de l'enseignement",74,NA,31.8,132,NA,19340,6.6,735.340410871642
"CC Pays du Mont-Blanc","CC",0,0,84,74,0,0,45574,"Commercants",71,NA,19.9,695,200033116,23940,7.4,454.812695177075
"CC Pays Forcalquier et Montagne de Lure","CC",0,0,93,4,0,0,9903,"Retraités des professions libérales",69,NA,28.6,130,NA,19920,9.6,580.600994648086
"CC Pays Fort Sancerrois Val de Loire","CC",0,0,24,18,0,0,19203,"Industriels-Chefs entreprise",48,NA,27.9,118,NA,21710,4,221.767039525074
"CC Pays Rhin - Brisach","CC",0,0,44,68,0,0,33580,"Sans profession déclarée",65,NA,16.7,215,246800726,24520,4.2,778.868948481239
"CC Pays Ségali Communauté","CC",0,0,76,12,0,0,18544,"Retraités salariés privés",68,NA,25.7,143,241200187,21090,4.8,728.211596742882
"CC Périgord-Limousin","CC",0,0,75,24,0,0,14694,"Ingénieurs",66,NA,32.2,150,NA,19450,4.1,619.640722743977
"CC Perthois-Bocage et Der","CC",0,0,44,51,0,0,5771,"Professeurs du secondaire et techn.",61,NA,23.5,40,NA,21500,2.8,491.706272743025
"CC Pévèle-Carembault","CC",0,0,32,59,0,0,96703,"Conseillers juridiques",68,NA,16.6,904,200093201,25050,11.7,390.223408374094
"CC Picardie des Châteaux","CC",0,0,32,2,0,0,17759,"Autres cadres (secteur privé)",55,NA,18.7,102,NA,20390,3.3,316.260030970212
"CC Piège Lauragais Malepère","CC",0,0,76,11,0,0,16267,"Professeurs de faculté",50,"Parti socialiste",24.2,135,200035715,19700,6,585.154652978423
"CC Plaine Limagne","CC",1,1,84,63,1,0,21494,"Agriculteurs propriétaires exploit.",63,NA,20.5,124,200070753,21540,4.7,292.769359821346
"CC Plaines et Monts de France","CC",0,0,11,77,0,0,24652,"Fonctionnaires de catégorie B",60,NA,9.9,262,NA,26340,5.6,730.920479474282
"CC Plateau de Caux-Doudeville-Yerville","CC",0,0,28,76,0,0,21372,"Ingénieurs",71,"Union pour un mouvement populaire",16.5,138,247600620,21660,4.3,266.584395002807
"CC Pleyben-Châteaulin-Porzay","CC",0,0,53,29,0,0,24330,"Avocats",55,"Les Républicains",21.2,154,200068120,20980,5.3,668.212713111385
"CC Ploërmel Communauté","CC",0,0,53,56,0,0,43823,"Fonctionnaires de catégorie A",63,NA,24.4,309,200066785,20570,4.5,636.691578394907
"CC Ponthieu-Marquenterre","CC",0,0,32,80,0,0,33878,"Agriculteurs propriétaires exploit.",69,NA,23.8,177,200070993,20120,3.6,824.64580524234
"CC Porte d'Aquitaine en Pays de Serres","CC",0,0,75,47,0,0,5401,"Retraités fonct.publique (sf enseig.)",65,NA,22.6,39,NA,20960,4.8,405.564632475468
"CC Porte de Maurienne","CC",0,0,84,73,0,0,6898,"Cadres sup. (entreprises publiques)",57,NA,19.5,52,NA,22130,4.3,471.298757610902
"CC Porte du Jura","CC",0,0,27,39,0,0,10872,NA,NA,NA,25.2,75,NA,21020,3.7,683.063223877851
"CC Porte Océane du Limousin","CC",0,0,75,87,0,0,26424,"Fonctionnaires de catégorie B",66,NA,26.7,189,248719312,21020,3.8,602.569567817136
"CC Portes de la Creuse en Marche","CC",0,0,75,23,0,0,6781,"Agriculteurs propriétaires exploit.",67,NA,33.5,36,NA,18880,2.4,461.511073587966
"CC Portes du Berry entre Loire et Val d'Aubois","CC",0,0,24,18,0,0,10065,"Agents généraux d'assurances",61,NA,25,64,NA,20560,3.3,230.960564331843
"CC Pré-Bocage Intercom","CC",0,0,28,14,0,0,25180,"Retraités agricoles",68,NA,17.3,199,200065597,21150,4.6,335.028592136616
"CC Presqu'île de Crozon-Aulne maritime","CC",0,0,53,29,0,0,23877,"Retraités fonct.publique (sf enseig.)",75,NA,28,180,242900314,21390,6.4,684.835150982117
"CC Provence Verdon","CC",0,0,93,83,0,0,22426,"Agriculteurs propriétaires exploit.",66,NA,23.6,284,200054807,20760,6,393.159729332025
"CC Pyrénées Audoises","CC",0,0,76,11,0,0,14435,NA,NA,NA,34.2,165,NA,17560,4.2,606.874528576377
"CC Pyrénées catalanes","CC",0,0,76,66,0,0,6301,"Journalistes et autres médias",69,NA,18.1,94,NA,20540,7.8,2215.41260910967
"CC Pyrénées Cerdagne","CC",0,0,76,66,0,0,9064,"Retraités fonct.publique (sf enseig.)",71,NA,20.6,106,NA,20360,7.1,660.439897396293
"CC Pyrénées Haut Garonnaises","CC",0,0,76,31,0,0,16132,"Fonctionnaires de catégorie C",63,NA,31.5,150,200072643,20380,5.7,756.165572154723
"CC Pyrénées Vallées des Gaves","CC",0,0,76,65,0,0,16054,"Fonctionnaires de catégorie A",54,NA,28.1,205,NA,20970,6.4,918.434110502056
"CC Quercy - Bouriane","CC",0,0,76,46,0,0,10620,"Sans profession déclarée",64,NA,33.1,94,NA,19960,4.7,685.665124293785
"CC Quercy Vert-Aveyron","CC",1,1,76,82,0,1,22335,"Retraités fonct.publique (sf enseig.)",71,NA,20,192,248200099,20620,4.7,537.413939556749
"CC Questembert Communauté","CC",0,0,53,56,0,0,23866,"Ouvriers (secteur privé)",59,NA,21.3,162,200067932,20880,4.2,488.942481354228
"CC Rahin et Chérimont","CC",0,0,27,70,0,0,12206,"Retraités salariés privés",69,NA,20.2,69,NA,20990,4.9,605.861647550385
"CC Randon - Margeride","CC",0,0,76,48,0,0,5482,"Vétérinaires",59,NA,24.5,16,NA,20460,4.2,717.61505107625
"CC Région Lézignanaise,Corbières et Minervois","CC",0,0,76,11,0,0,33763,"Retraités de l'enseignement",73,NA,24.9,351,241100593,18670,5.1,554.880717353316
"CC Retz-en-Valois","CC",0,0,32,2,0,0,30628,"Cadres supérieurs (secteur privé)",56,NA,17.2,180,240200477,21300,4.5,415.294002546689
"CC Rhône Crussol","CC",0,0,84,7,0,0,34667,"Commercants",59,NA,22.6,334,200068781,23170,8.8,574.916033691984
"CC Rhône Lez Provence","CC",0,0,93,84,0,0,24502,"Autres cadres (secteur privé)",36,NA,21.4,261,200042901,19440,3.7,1007.73652110032
"CC Rhony,Vistre,Vidourle","CC",0,0,76,30,0,0,26871,"Retraités fonct.publique (sf enseig.)",75,NA,18.4,375,243000643,22630,8.2,651.400047634997
"CC Rives de l'Ain - Pays du Cerdon","CC",0,0,84,1,0,0,14792,"Autres cadres (secteur privé)",62,NA,18.3,144,240100883,22120,5.9,537.843998783126
"CC Rives de Moselle","CC",0,0,44,57,0,0,52189,"Professions rattachées à enseignt.",44,NA,18.4,444,245701271,22080,6.3,624.753228458104
"CC Rives de Saône","CC",0,0,27,21,0,0,21141,"Ingénieurs",67,NA,20.6,145,242100410,20890,3.2,513.123994607634
"CC Roche aux Fées Communauté","CC",0,0,53,35,0,0,26892,"Cadres (entreprises publiques)",57,NA,18.2,175,243500139,21290,4.9,447.883707422282
"CC Roi Morvan Communauté","CC",0,0,53,56,0,0,25880,"Sans profession déclarée",65,NA,29.1,183,NA,19240,3.4,448.792593508501
"CC Roussillon-Conflent","CC",0,0,76,66,0,0,18621,"Retraités fonct.publique (sf enseig.)",71,"Parti socialiste",22.4,191,200027183,19120,4.9,661.41961548789
"CC Rumilly Terre de Savoie","CC",0,0,84,74,0,0,31775,"Retraités salariés privés",72,NA,15.3,320,200066793,24240,5.3,561.81200440598
"CC Rurales de l'Entre-deux-Mers","CC",0,0,75,33,0,0,16851,"Agriculteurs propriétaires exploit.",53,"Union pour un mouvement populaire",21.7,127,NA,20210,4.2,517.534972405199
"CC Rurales de l'Entre-deux-Mers","CC",0,0,75,33,0,0,16851,"Agriculteurs propriétaires exploit.",53,"Les Républicains",21.7,127,NA,20210,4.2,517.534972405199
"CC Saint-Flour Communauté","CC",0,0,84,15,0,0,24692,"Permanents politiques",67,"Union des démocrates et indépendants",25.9,125,NA,20050,3.7,832.261866596469
"CC Saint-Flour Communauté","CC",0,0,84,15,0,0,24692,"Permanents politiques",67,"Union pour un mouvement populaire",25.9,125,NA,20050,3.7,832.261866596469
"CC Saint-Flour Communauté","CC",0,0,84,15,0,0,24692,"Permanents politiques",67,"Parti radical",25.9,125,NA,20050,3.7,832.261866596469
"CC Saint-Marcellin Vercors Isère Communauté","CC",0,0,84,38,0,0,45375,"Fonctionnaires de catégorie A",43,NA,21.5,427,200040715,21860,6.6,782.547652451791
"CC Saint-Pourçain Sioule Limagne","CC",0,0,84,3,0,0,34877,"Autres professions libérales",37,NA,25.4,236,200071363,20450,4.8,366.081806348023
"CC Saint Affricain,Roquefort,Sept Vallons","CC",0,0,76,12,0,0,14627,"Retraités de l'enseignement",76,"Parti socialiste",26.7,103,NA,20300,5.3,552.666652081767
"CC Saint Cyr Mère Boitier entre Charolais et Mâconnais","CC",0,0,27,71,0,0,8195,"Retraités fonct.publique (sf enseig.)",70,NA,24.5,69,NA,21070,6.2,565.356715070165
"CC Saône-Beaujolais","CC",0,0,84,69,0,0,44896,"Médecins",63,NA,18.3,447,200040590,22060,5.1,484.661779000356
"CC Saône Doubs Bresse","CC",0,0,27,71,0,0,12455,NA,NA,NA,20.6,101,247100589,21420,3.3,419.041832195905
"CC Sarlat-Périgord Noir","CC",0,0,75,24,0,0,16849,"Grands corps de l'état",74,"Rassemblement pour la République",28.1,191,NA,20580,6.2,811.699030803015
"CC Sarrebourg Moselle Sud","CC",1,1,44,57,0,1,46508,"Retraités des entreprises publiques",71,NA,21,287,245700950,21070,4.1,482.024772512256
"CC Sauer-Pechelbronn","CC",0,0,44,67,0,0,17924,"Retraités fonct.publique (sf enseig.)",70,NA,20.3,114,NA,23580,3.9,497.09219761214
"CC Sauldre et Sologne","CC",0,0,24,18,0,0,14318,"Autres cadres (secteur privé)",54,NA,28.6,80,NA,20750,3.9,293.07586883643
"CC Sausseron Impressionnistes","CC",0,0,11,95,0,0,19782,"Médecins",75,NA,17.9,256,NA,28220,12.4,171.796857243959
"CC Seine et Aube","CC",0,0,44,10,0,0,10357,"Fonctionnaires de catégorie A",53,NA,20.5,72,NA,21280,3.1,307.801327604519
"CC Senlis Sud Oise","CC",0,0,32,60,0,0,25107,NA,NA,NA,18.3,277,NA,27580,14.9,391.97295853746
"CC Serein et Armance","CC",0,0,27,89,0,0,24882,"Industriels-Chefs entreprise",73,NA,21.6,158,200067114,20510,2.7,316.095697291214
"CC Seulles Terre et Mer","CC",0,0,28,14,0,0,17273,"Industriels-Chefs entreprise",74,NA,18.2,153,200065597,23030,7.4,678.576180165576
"CC Sèvre et Loire","CC",0,0,52,44,0,0,47932,"Retraités salariés privés",71,NA,14.2,444,244400404,22740,6,511.864068263373
"CC Sidobre Vals et Plateaux","CC",0,0,76,81,0,0,13094,"Autres retraités",67,NA,27,87,NA,19920,3.7,703.109056819918
"CC Somme Sud-Ouest","CC",0,0,32,80,0,0,39455,"Agriculteurs propriétaires exploit.",59,NA,20.2,217,248000531,21050,4.3,876.656252439488
"CC Sud-Hérault","CC",0,0,76,34,0,0,17931,"Agriculteurs propriétaires exploit.",64,NA,28,163,NA,19360,5.8,516.742616139646
"CC Sud-Roussillon","CC",0,0,76,66,0,0,23182,"Avocats",56,NA,30.1,268,200027183,20810,6.1,945.82370201018
"CC Sud Alsace Largue","CC",0,0,44,68,0,0,22657,"Retraités salariés privés",72,NA,17.9,150,NA,24700,4.3,505.778461844022
"CC Sud Côte Chalonnaise","CC",0,0,27,71,0,0,11802,"Huissiers",64,NA,23,103,247100589,22660,7.8,434.417125910863
"CC Sud Nivernais","CC",0,0,27,58,0,0,21988,"Employés (secteur privé)",63,NA,28.9,88,245804406,20060,2.7,403.696618155357
"CC Sud Retz Atlantique","CC",0,0,52,44,0,0,29915,"Fonctionnaires de catégorie A",65,NA,18.2,171,244400404,20700,3.6,474.4151736587
"CC Sud Sarthe","CC",0,0,52,72,0,0,23812,"Agriculteurs propriétaires exploit.",56,NA,25.4,118,247200132,20100,2.8,453.530208298337
"CC Sud Vendée Littoral","CC",0,0,52,85,0,0,56344,"Industriels-Chefs entreprise",61,NA,27,391,200071934,20450,3.2,674.132283117989
"CC Sumène - Artense","CC",0,0,84,15,0,0,8764,"Autres professions libérales",69,NA,31.2,48,NA,19850,3.3,504.665838658147
"CC Sundgau","CC",0,0,44,68,0,0,48664,"Retraités salariés privés",74,NA,18.8,296,200066009,27540,5.9,761.048766644748
"CC Tannay-Brinon-Corbigny","CC",0,0,27,58,0,0,10306,"Cadres supérieurs (secteur privé)",55,NA,34.8,66,NA,19990,4.5,817.553027362701
