Insee - Statistiques locales; ; ; ; ; 
Référentiel géographique : France par commune; ; ; ; ; 
Code;Libellé;Part des pers. âgées de 65 ans ou + 2017;Nb créations d'entreprises 2020;Flux principal de migration résidentielle 2017;Part des diplômés d'un BAC+5 ou plus dans la pop. non scolarisée de 15 ans ou + 2017
26293;Saint-Avit;15.4;4;null;4.5
26294;Saint-Bardoux;17.1;4;null;6.2
26295;Saint-Barthélemy-de-Vals;19.8;15;null;4.9
26296;Saint-Benoit-en-Diois;32.3;1;null;18.5
26298;Saint-Christophe-et-le-Laris;18;7;null;4.2
26299;Sainte-Croix;36.2;0;null;5.7
26300;Saint-Dizier-en-Diois;14.9;1;null;15.2
26301;Saint-Donat-sur-l'Herbasse;20.3;37;null;6
26302;Sainte-Eulalie-en-Royans;19;4;null;4.4
26303;Sainte-Euphémie-sur-Ouvèze;26.4;1;null;4.9
26304;Saint-Ferréol-Trente-Pas;20.6;6;null;8.2
26305;Saint-Gervais-sur-Roubion;18.1;11;null;6
26306;Sainte-Jalle;25.3;3;null;5.9
26307;Saint-Jean-en-Royans;28.9;35;null;6.2
26308;Saint-Julien-en-Quint;26.8;2;null;7.5
26309;Saint-Julien-en-Vercors;22.7;6;null;8.9
26310;Saint-Laurent-d'Onay;14.8;1;null;6.7
26311;Saint-Laurent-en-Royans;21.7;13;null;1.7
26312;Saint-Marcel-lès-Sauzet;19.3;12;null;1.6
26313;Saint-Marcel-lès-Valence;20.2;58;null;6.7
26314;Saint-Martin-d'Août;16;4;null;5.2
26315;Saint-Martin-en-Vercors;22;7;null;2.2
26316;Saint-Martin-le-Colonel;15.5;5;null;2.1
26317;Saint-Maurice-sur-Eygues;21.8;5;null;2.5
26318;Saint-May;36.6;0;null;5.4
26319;Saint-Michel-sur-Savasse;11.9;7;null;5.1
26320;Saint-Nazaire-en-Royans;16.7;12;null;4.2
26321;Saint-Nazaire-le-Désert;26.8;4;null;8.6
26322;Saint-Pantaléon-les-Vignes;34.8;1;null;5
26323;Saint-Paul-lès-Romans;17.8;21;null;1.9
26324;Saint-Paul-Trois-Châteaux;21.8;93;null;9.9
26325;Saint-Rambert-d'Albon;17.8;62;null;2.9
26326;Saint-Restitut;21.8;15;null;11.1
26327;Saint-Roman;16.4;2;null;12.7
26328;Saint-Sauveur-en-Diois;30.9;0;null;6.4
26329;Saint-Sauveur-Gouvernet;31.9;1;null;6.7
26330;Saint-Sorlin-en-Valloire;20;18;null;2.7
26331;Saint-Thomas-en-Royans;13.9;5;null;4.3
26332;Saint-Uze;19.8;13;null;4.1
26333;Saint-Vallier;24.2;45;null;4.5
26334;Salettes;19.9;1;null;12
26335;Salles-sous-Bois;24.6;3;null;1.3
26336;Saou;17.5;10;null;11.5
26337;Saulce-sur-Rhône;17.9;14;null;4
26338;Sauzet;23.5;17;null;9.8
26339;Savasse;18.4;17;null;8.3
26340;Séderon;35.2;4;null;5.4
26341;Serves-sur-Rhône;18.2;7;null;2.9
26342;Solérieux;23.3;5;null;8.5
26343;Souspierre;35.1;2;null;6.3
26344;Soyans;19.3;2;null;11.5
26345;Suze-la-Rousse;18.7;11;null;6.7
26346;Suze;22.2;1;null;9.7
26347;Tain-l'Hermitage;20.7;67;null;6.8
26348;Taulignan;25.9;17;null;5.7
26349;Tersanne;14.6;1;null;6.2
26350;Teyssières;27;0;null;5.6
26351;Les Tonils;20;0;null;10.5
26352;La Touche;21.2;7;null;9.3
26353;Les Tourrettes;14.1;19;null;4.5
26355;Triors;23.6;9;null;12
26356;Truinas;23.8;3;null;9.4
26357;Tulette;25.1;13;null;4.3
26358;Upie;18.6;17;null;12.1
26359;Vachères-en-Quint;13.9;0;null;19.2
26360;Valaurie;18.6;11;null;10.2
26361;Valdrôme;23.8;1;null;6.3
26362;Valence;20.9;1027;26058;10.5
26363;Valouse;10.8;0;null;6.1
26364;Vassieux-en-Vercors;22.8;7;null;5.4
26365;Vaunaveys-la-Rochette;22.4;9;null;12.2
26367;Venterol;22.1;8;null;10
26368;Vercheny;13.9;2;null;8.7
26369;Verclause;36.7;1;null;0
26370;Vercoiran;25.9;0;null;11.8
26371;Véronne;32.6;1;null;2.7
26372;Vers-sur-Méouge;32.5;0;null;9.1
26373;Vesc;22.5;1;null;9.5
26374;Villebois-les-Pins;31.2;0;null;7.7
26375;Villefranche-le-Château;22.2;1;null;0
26376;Villeperdrix;33.6;0;null;7.6
26377;Vinsobres;28.9;13;null;9.4
26378;Volvent;21.2;0;null;24
26379;Granges-les-Beaumont;19.6;8;null;5.9
26380;Gervans;17.5;9;null;5
26381;Jaillans;16.9;7;null;7.4
26382;Saint-Vincent-la-Commanderie;15.3;7;null;8
27001;Aclou;23.9;7;null;2.1
27002;Acon;19.7;10;null;4.9
27003;Acquigny;16.3;18;null;10.1
27004;Aigleville;7.7;2;null;7.4
27005;Ailly;11.3;9;null;5.9
27006;Aizier;21.4;0;null;6.5
27008;Alizay;14.9;9;null;3.6
27009;Ambenay;18;5;null;2.3
27010;Amécourt;13.2;3;null;3.2
27011;Amfreville-Saint-Amand;21;8;null;3.7
27012;Amfreville-les-Champs;15;4;null;3.2
27013;Amfreville-sous-les-Monts;10.1;5;null;7.8
27014;Amfreville-sur-Iton;16.8;9;null;6.3
27015;Andé;16.2;12;null;9.4
27016;Les Andelys;20.7;64;null;3.8
27017;Angerville-la-Campagne;15.2;19;null;7
27018;Appeville-Annebault;23.1;8;null;4.9
27019;Armentières-sur-Avre;14.1;1;null;7.4
27020;Arnières-sur-Iton;16.3;21;null;8.4
27021;Asnières;18.8;2;null;2.8
27022;Le Val d'Hazey;14.5;36;null;3.5
27023;Aulnay-sur-Iton;23;6;null;6.3
27025;Autheuil-Authouillet;14.9;6;null;8.9
27026;Authevernes;8.6;4;null;4.4
27027;Les Authieux;15.7;2;null;1.9
27028;Authou;19.7;1;null;6.1
27031;Aviron;20.2;7;null;10.4
27032;Chambois;14.2;10;null;6.2
27033;Bacquepuis;14.3;0;null;3.1
27034;Bacqueville;12.4;9;null;2.9
27035;Bailleul-la-Vallée;39.2;1;null;12.9
27036;Bâlines;19.3;5;null;3.7
27037;Barc;11.6;7;null;3.7
27038;Les Barils;19.2;4;null;11.2
27039;Barneville-sur-Seine;16.9;1;null;4.3
27040;Barquet;16.6;1;null;1.9
27042;Barville;7.8;0;null;5.4
27043;Les Baux-de-Breteuil;22.5;3;null;5.5
27044;Les Baux-Sainte-Croix;26.2;7;null;7.3
27045;Bazincourt-sur-Epte;15.9;3;null;6.3
27046;Bazoques;16.4;0;null;5.2
27047;Beaubray;10.5;2;null;5.2
27048;Beauficel-en-Lyons;28.7;0;null;5.9
27049;Mesnil-en-Ouche;22.2;34;null;3
27050;Beaumontel;29.8;4;null;5.1
27051;Beaumont-le-Roger;24.2;18;null;3.9
27052;Le Bec-Hellouin;36.9;2;null;8.7
27053;Le Bec-Thomas;17.3;1;null;7.1
27054;Bémécourt;24.3;4;null;2.8
27055;Bérengeville-la-Campagne;18.7;2;null;5.5
27056;Bernay;27.6;68;null;6.8
27057;Bernienville;16;3;null;3.3
27058;Les Trois Lacs;21.6;6;null;4.3
27059;Bernouville;18.6;2;null;5
27061;Berthouville;15;2;null;8.4
27062;Les Monts du Roumois;15.4;10;null;6.9
27063;Berville-la-Campagne;8.5;0;null;3.9
27064;Berville-sur-Mer;15;8;null;5.9
27065;Beuzeville;21.5;43;null;5.4
27066;Bézu-la-Forêt;11.4;2;null;3.6
27067;Bézu-Saint-Éloi;11.5;13;null;3.6
27068;Bois-Anzeray;22.7;1;null;3.8
27069;Bois-Arnault;22.4;3;null;2.6
27070;Frenelles-en-Vexin;12.5;8;null;3.6
27071;Le Bois-Hellain;19.1;3;null;4.3
27072;Bois-Jérôme-Saint-Ouen;20.6;2;null;7.7
27073;Bois-le-Roi;14.8;6;null;3.8
27074;Boisney;21.9;2;null;4.6
27075;Bois-Normand-près-Lyre;28.5;0;null;3.1
27076;Boisset-les-Prévanches;13.2;0;null;4
27077;Boissey-le-Châtel;15.4;7;null;3.2
27078;La Boissière;15;4;null;9.6
27079;Boissy-Lamberville;21.3;2;null;1.6
27081;Boncourt;16.8;1;null;8.6
27082;La Bonneville-sur-Iton;16.6;11;null;3.4
27083;Bonneville-Aptot;11.3;3;null;6.9
27085;Flancourt-Crescy-en-Roumois;13.5;16;null;6.7
27089;Thénouville;16.8;12;null;4.4
27090;Bosroumois;19.7;28;null;5.4
27091;Bosgouet;15.5;6;null;5.9
27094;Bosquentin;15.4;1;null;11.5
27095;Bosrobert;11.9;6;null;3.6
27096;Les Bottereaux;19.7;4;null;3.5
27097;Bouafles;24.2;1;null;4.3
27098;Bouchevilliers;19.5;1;null;3.1
27099;Le Boulay-Morin;15.7;5;null;8
27100;Boulleville;10.7;11;null;4.1
27101;Bouquelon;11.7;5;null;3.4
27102;Bouquetot;15.7;8;null;7
27103;Bourg-Achard;19.6;30;null;5.5
27104;Bourg-Beaudouin;13.8;8;null;4.3
27105;Grand Bourgtheroulde;17;34;null;5.9
27106;Bournainville-Faverolles;23.6;3;null;2.8
27107;Bourneville-Sainte-Croix;20.3;10;null;5.6
27108;Bourth;25.7;17;null;3.6
27109;Bray;11.3;1;null;3.1
27110;Brestot;12.4;1;null;7.4
27111;Bretagnolles;20.2;1;null;14.1
27112;Breteuil;26.7;22;null;2.6
27113;Brétigny;12.5;1;null;2.8
27114;Breuilpont;15.8;16;null;7.1
27115;Breux-sur-Avre;24;2;null;9.9
27116;Brionne;24.6;29;null;3.1
27117;Broglie;25.5;6;null;4.1
27118;Brosville;22.1;5;null;5.3
27119;Bueil;23.3;14;null;4.9
27120;Burey;13.9;1;null;2.7
27123;Caillouet-Orgeville;13.6;8;null;8.5
27124;Cailly-sur-Eure;17.4;4;null;12.2
27125;Calleville;20.5;4;null;4.6
27126;Campigny;13.7;11;null;3.9
27127;Canappeville;13.6;4;null;3.3
27129;Caorches-Saint-Nicolas;23.6;6;null;2.2
27130;Capelle-les-Grands;20.6;1;null;2.6
27132;Caugé;16.1;6;null;6.8
27133;Caumont;21.8;6;null;8.9
27134;Cauverville-en-Roumois;12.4;1;null;1.2
27135;Cesseville;9.8;3;null;3.5
27136;Chaignes;16.7;2;null;7
27137;Chaise-Dieu-du-Theil;27.8;3;null;5.8
27138;Chamblac;24;1;null;3.2
27139;Chambord;24.7;2;null;5.9
27140;Chambray;16.6;5;null;10.9
27141;Champ-Dolent;12.5;0;null;14.3
27142;Champenard;6.8;1;null;5.9
27144;Champigny-la-Futelaye;15.4;1;null;1.5
27146;La Chapelle-Bayvel;18.7;4;null;2.5
27147;La Chapelle-du-Bois-des-Faulx;11.5;3;null;11.1
27148;La Chapelle-Gauthier;21.8;1;null;1
27149;La Chapelle-Hareng;23.4;1;null;3.8
27151;Charleval;22;11;null;3.4
27152;Château-sur-Epte;13.2;3;null;4
27153;Chauvincourt-Provemont;14.3;1;null;3.8
27154;Chavigny-Bailleul;14.2;3;null;2.1
27155;Chennebrun;14;2;null;2.5
27156;Chéronvilliers;22.9;3;null;3.7
27157;Marbois;13.4;15;null;3.3
27158;Cierrey;21.1;6;null;6.4
27161;Claville;15.2;8;null;5.1
27162;Collandres-Quincarnon;14.2;1;null;2.3
27163;Colletot;11.9;1;null;6.7
27164;Combon;12.4;4;null;6.4
27165;Conches-en-Ouche;21.4;44;null;3.3
27167;Condé-sur-Risle;15.1;8;null;5.1
27168;Connelles;20.9;0;null;6.8
27169;Conteville;14.2;10;null;4.1
27170;Cormeilles;28.3;13;null;3.8
27171;Le Cormier;19.2;6;null;6.9
27173;Corneville-la-Fouquetière;15.7;1;null;6
27174;Corneville-sur-Risle;19.4;4;null;4.3
27176;Coudray;13.4;2;null;2
27177;Coudres;13;3;null;3.2
27179;Courbépine;17.3;6;null;3.4
27180;Courcelles-sur-Seine;14.6;18;null;3.6
27181;Courdemanche;15.4;2;null;2.6
27182;Courteilles;16.8;0;null;2.5
27183;La Couture-Boussey;20;23;null;3.1
27184;Crasville;19.4;0;null;1
27185;Crestot;12.6;0;null;2
27187;Criquebeuf-la-Campagne;10.6;1;null;5.1
27188;Criquebeuf-sur-Seine;14;6;null;7
27189;La Croisille;14.1;3;null;4
27190;Croisy-sur-Eure;19.5;1;null;14.6
27191;Clef Vallée d'Eure;16.2;14;null;5.8
27192;Crosville-la-Vieille;17.7;2;null;6.4
27193;Croth;14;8;null;3
27194;Cuverville;9.8;0;null;1.1
27196;Les Damps;17.2;10;null;8.6
27198;Mesnils-sur-Iton;16;58;null;5.1
27199;Dangu;16.9;7;null;6.5
27200;Dardez;15;2;null;6.9
27201;Daubeuf-la-Campagne;13.8;1;null;6.1
27202;Daubeuf-près-Vatteville;14.7;0;null;6.4
27203;Douains;14;6;null;12.3
27204;Doudeauville-en-Vexin;13.2;1;null;4.9
27205;Douville-sur-Andelle;13.7;2;null;4.9
27206;Droisy;18;3;null;1.9
27207;Drucourt;18.7;6;null;3.4
27208;Duranville;25.7;1;null;4.3
27209;Écaquelon;12;5;null;5
27210;Écardenville-la-Campagne;10.5;6;null;1.9
27212;Écauville;14.5;1;null;0
27213;Vexin-sur-Epte;16.3;46;null;6.2
27214;Écouis;27.2;3;null;4.7
27215;Ecquetot;13.1;2;null;6.1
27216;Émalleville;16;2;null;8.5
27217;Émanville;12.3;1;null;3.8
27218;Épaignes;18.9;14;null;3.3
27219;Épégard;13.2;4;null;2.8
27220;Épieds;17.6;2;null;4.8
27222;Épreville-en-Lieuvin;13.8;2;null;1.4
27224;Épreville-près-le-Neubourg;15.7;2;null;2.2
27226;Étrépagny;19.9;41;null;2.4
27227;Étréville;14.6;3;null;3.4
27228;Éturqueraye;11.7;3;null;3.8
27229;Évreux;16.8;534;27017;8.3
27230;Ézy-sur-Eure;19.8;25;null;3.5
27231;Fains;22.5;2;null;4.9
27232;Farceaux;8.4;3;null;4.8
27233;Fatouville-Grestain;20.4;11;null;7
27234;Fauville;19.3;2;null;3
27235;Faverolles-la-Campagne;17.4;5;null;5.9
27237;Le Favril;12.8;2;null;5.5
27238;Ferrières-Haut-Clocher;10.9;11;null;8
27239;Ferrières-Saint-Hilaire;30.5;4;null;7
27240;La Ferrière-sur-Risle;32.6;3;null;6
27241;Feuguerolles;19.3;0;null;4.6
27242;Le Fidelaire;21.3;5;null;3.1
27243;Fiquefleur-Équainville;18;4;null;5.6
27245;Fleury-la-Forêt;23.7;1;null;4.9
27246;Fleury-sur-Andelle;22.1;12;null;2.4
27247;Flipou;17;2;null;6.3
27248;Folleville;21.4;2;null;2
27249;Fontaine-Bellenger;13.2;10;null;5.9
27251;Fontaine-l'Abbé;23.7;2;null;1.7
27252;Fontaine-la-Louvet;19;0;null;5.6
27254;Fontaine-sous-Jouy;16.7;4;null;10.4
27256;La Forêt-du-Parc;11.4;2;null;4.7
27258;Fort-Moville;16.4;7;null;4.7
27259;Foucrainville;8.9;2;null;12.3
27260;Foulbec;15.5;5;null;6.7
27261;Fouqueville;20.9;3;null;3.2
27263;Le Perrey;18.5;11;null;4
27266;Franqueville;10.1;0;null;1.7
27267;Freneuse-sur-Risle;23.1;3;null;3.9
27269;Fresne-Cauverville;27.6;2;null;9.3
27271;Fresney;12.1;1;null;4.1
27273;Gadencourt;10.8;5;null;6.9
27275;Gaillon;17.6;76;null;4.8
27276;Gamaches-en-Vexin;18.2;2;null;9.4
27277;La Baronnie;12.6;8;null;6.2
27278;Garennes-sur-Eure;17.2;12;null;4.4
27279;Gasny;19.9;24;null;3.3
27280;Gauciel;7.2;6;null;3.1
27281;Gaudreville-la-Rivière;13.5;1;null;7.4
27282;Gauville-la-Campagne;19.9;1;null;5.9
27284;Gisors;21.7;132;null;4
27285;Giverny;28.7;6;null;15.3
27286;Giverville;18.3;2;null;2.4
27287;Glisolles;16.4;5;null;6.9
27288;Glos-sur-Risle;15.8;3;null;2.8
27289;La Goulafrière;25.6;1;null;10.1
27290;Goupil-Othon;18.9;12;null;3.5
27291;Gournay-le-Guérin;23.5;1;null;8.6
27294;Val d'Orger;14.2;2;null;2.5
27295;Grand-Camp;17.9;3;null;2
27298;Graveron-Sémerville;12.7;3;null;7.1
27299;Gravigny;18.3;29;null;4.5
27300;Grosley-sur-Risle;23.3;1;null;3.5
27301;Grossœuvre;18.1;19;null;3.8
27302;Le Bosc du Theil;19.4;9;null;3.9
27304;Guerny;20.1;0;null;3.1
27306;Guichainville;17.2;43;null;6.8
27307;Guiseniers;14.4;2;null;3.1
27309;L'Habit;18;1;null;6.2
27310;Hacqueville;14.8;2;null;3.1
27311;Harcourt;36;7;null;4
27312;Hardencourt-Cocherel;21.6;5;null;6.8
27313;La Harengère;15.3;3;null;6.7
27315;Harquency;13.7;0;null;4.7
27316;Hauville;18.9;12;null;7.4
27317;La Haye-Aubrée;16.7;3;null;5.3
27318;La Haye-de-Calleville;18.8;1;null;3.7
27319;La Haye-de-Routot;18.4;2;null;1.7
27320;La Haye-du-Theil;16.1;3;null;4.7
27321;La Haye-le-Comte;21.5;2;null;10
27322;La Haye-Malherbe;19.8;14;null;6.4
27323;La Haye-Saint-Sylvestre;24.2;1;null;5.6
27324;Hébécourt;13.9;4;null;6.7
27325;Hecmanville;8.8;0;null;3.4
27326;Hécourt;21.1;3;null;10
27327;Hectomare;18.9;1;null;3.1
27329;Hennezis;12.3;2;null;6.9
27330;Herqueville;23.1;0;null;2.9
27331;Heubécourt-Haricourt;17.5;1;null;6.6
27332;Heudebouville;18.4;3;null;7.5
27333;Heudicourt;13.4;4;null;3.9
27334;Heudreville-en-Lieuvin;20.6;0;null;5.5
27335;Heudreville-sur-Eure;15.1;11;null;7.5
27336;La Heunière;12;5;null;8.6
27337;Heuqueville;20.7;3;null;4.7
27338;Les Hogues;18.4;5;null;7.6
27339;Hondouville;14.3;13;null;6.8
27340;Honguemare-Guenouville;13.1;9;null;7
27341;L'Hosmes;23.2;0;null;3.8
27342;Houetteville;11.2;4;null;4.5
27343;Houlbec-Cocherel;22.1;19;null;18
27345;La Houssaye;39.7;3;null;3.4
27346;Houville-en-Vexin;9.4;2;null;2.5
27347;Huest;16.5;3;null;9.2
27348;Igoville;15.3;9;null;3.7
27349;Illeville-sur-Montfort;12.4;2;null;3.8
27350;Illiers-l'Évêque;20.4;5;null;3.9
27351;Incarville;19.8;8;null;5.5
27353;Irreville;10.5;6;null;9
27354;Iville;17;4;null;5.3
27355;Ivry-la-Bataille;21.6;23;null;4
27358;Jouy-sur-Eure;20.1;9;null;7.6
27359;Juignettes;26.2;3;null;1.6
27360;Jumelles;12.8;1;null;5.7
27361;La Lande-Saint-Léger;10.2;4;null;6.3
27363;Le Landin;14.9;2;null;5.3
27364;Launay;11.9;1;null;2.5
27365;Léry;13.9;22;null;6.8
27366;Letteguives;15;1;null;4.3
27367;Lieurey;24.5;13;null;2
27368;Lignerolles;13;3;null;2.7
27369;Lilly;19.5;0;null;1.8
27370;Lisors;18.8;2;null;3.2
27371;Livet-sur-Authou;20.8;3;null;4.7
27372;Longchamps;13.2;6;null;3.8
27373;Lorleau;28.2;1;null;2.8
27374;Louversey;18.9;3;null;3.8
27375;Louviers;19.6;128;76540;6.9
27376;Louye;17.7;1;null;9.1
27377;Lyons-la-Forêt;32.3;7;null;5.1
27378;La Madeleine-de-Nonancourt;24.7;9;null;2.8
27379;Mainneville;17.1;5;null;7.4
27380;Malleville-sur-le-Bec;20.4;0;null;3.2
27381;Malouy;16.7;0;null;5.1
27382;Mandeville;15.7;2;null;4.3
27383;Mandres;18.4;6;null;7.1
27384;Manneville-la-Raoult;22;8;null;8.7
27385;Manneville-sur-Risle;12.7;9;null;6.4
27386;Le Manoir;12.3;9;null;2.7
27388;Marais-Vernier;17.9;1;null;2.9
27389;Marbeuf;11.8;4;null;3.2
27390;Marcilly-la-Campagne;11.9;14;null;4.8
27391;Marcilly-sur-Eure;13.8;16;null;4.7
27392;Martagny;21.7;1;null;1.8
27393;Martainville;12.2;9;null;3.3
27394;Martot;33.7;1;null;2.2
27395;Mélicourt;20.5;0;null;4.6
27396;Ménesqueville;16.1;2;null;2.8
27397;Ménilles;18.5;10;null;7.5
27398;Menneval;26.6;14;null;6.9
27399;Mercey;14;0;null;5.9
27400;Merey;26.6;3;null;8
27401;Le Mesnil-Fuguet;23.4;1;null;7.6
27403;Le Mesnil-Jourdain;19.9;3;null;12.8
27404;Mesnil-Rousset;25;0;null;0
27405;Mesnil-sous-Vienne;28.2;3;null;5.3
27406;Mesnil-sur-l'Estrée;21.5;8;null;3.4
27407;Mesnil-Verclives;14.9;1;null;2.6
27408;Mézières-en-Vexin;17.2;6;null;4.9
27410;Miserey;16.8;3;null;6.9
27411;Moisville;16.3;3;null;2.4
27412;Terres de Bord;15;11;null;7.2
27413;Montfort-sur-Risle;25.6;8;null;3.4
27414;Montreuil-l'Argillé;24;5;null;2.9
27415;Morainville-Jouveaux;22.1;5;null;4.7
27417;Morgny;16.2;7;null;3.2
27418;Morsan;25.7;3;null;12.2
27419;Mouettes;11.2;4;null;4.1
27420;Mouflaines;11;1;null;4.3
27421;Mousseaux-Neuville;13.1;12;null;1.7
27422;Muids;22.3;5;null;8.3
27423;Muzy;21.1;7;null;7.4
27424;Nagel-Séez-Mesnil;17.4;0;null;1.6
27425;Nassandres sur Risle;22.6;9;null;1.9
27426;Neaufles-Saint-Martin;20;10;null;7.1
27427;Neaufles-Auvergny;28.2;1;null;2.5
27428;Le Neubourg;28.5;32;null;3.6
27429;Neuilly;9.6;0;null;8.2
27430;La Neuve-Grange;14.2;3;null;1.8
27431;La Neuve-Lyre;25.8;6;null;1.9
27432;La Neuville-du-Bosc;11.6;5;null;4.1
27433;Neuville-sur-Authou;13.6;0;null;2.3
27434;Noards;31.5;0;null;4.8
27435;La Noë-Poulain;14;4;null;4.6
27436;Nogent-le-Sec;13.6;2;null;4.9
27437;Nojeon-en-Vexin;10.9;2;null;1.7
27438;Nonancourt;16.8;16;null;3.4
27439;Normanville;23.2;5;null;8.3
27440;Notre-Dame-de-l'Isle;16.7;8;null;11.4
27441;Notre-Dame-d'Épine;16.2;0;null;5.3
27442;Notre-Dame-du-Hamel;36.9;1;null;4.1
27444;Le Noyer-en-Ouche;24.6;2;null;4
27445;Noyers;34.6;2;null;1
27446;Ormes;12.1;3;null;4.4
27447;Le Val-Doré;15.7;6;null;4.7
27448;Pacy-sur-Eure;23.1;38;null;5.9
27451;Parville;32.5;1;null;9.7
27453;Perriers-sur-Andelle;22.1;7;null;2.7
27454;Perruel;14.6;2;null;5
27455;Piencourt;12.1;5;null;5.9
27456;Pinterville;20.3;4;null;5.3
27457;Piseux;17;4;null;2.6
27458;Pîtres;16.6;18;null;3.8
27459;Les Places;21.8;1;null;0
27460;Plainville;21.5;0;null;3.7
27462;Le Planquay;19.1;1;null;1.9
27463;Plasnes;17.1;5;null;1.7
27464;Le Plessis-Grohan;17.3;8;null;5.7
27465;Le Plessis-Hébert;21;6;null;6.7
27466;Le Plessis-Sainte-Opportune;13.7;3;null;3.3
27467;Pont-Audemer;24.6;85;null;4
27468;Pont-Authou;30.9;1;null;1.5
27469;Pont-de-l'Arche;15.9;28;null;6.9
27470;Pont-Saint-Pierre;19.9;5;null;4
27471;Porte-de-Seine;28.4;4;null;10.7
27472;Portes;10.4;1;null;2.6
27473;Port-Mort;21.6;8;null;7.2
27474;Poses;18.7;14;null;7.2
27475;La Poterie-Mathieu;23.6;1;null;9.9
27476;Les Préaux;16;2;null;4.6
27477;Pressagny-l'Orgueilleux;24.2;6;null;10.5
27478;Prey;22.1;9;null;6.2
27480;Puchay;15.6;4;null;2.5
27481;Pullay;20.5;3;null;5.9
27482;La Pyle;12.2;2;null;1.9
27483;Quatremare;14.3;0;null;4.7
27485;Quillebeuf-sur-Seine;19.7;0;null;1.2
27486;Quittebeuf;14.1;4;null;3.7
27487;Radepont;15.7;3;null;3.8
27488;Renneville;14.1;2;null;2.8
27489;Reuilly;16.8;5;null;3.9
27490;Richeville;12.8;1;null;2.6
27492;Romilly-la-Puthenaye;23.9;3;null;0.4
27493;Romilly-sur-Andelle;18.4;22;null;3.2
27495;La Roquette;26.1;1;null;2.2
27496;Rosay-sur-Lieure;20.3;7;null;5.1
27497;Rougemontiers;14.3;6;null;4.3
27498;Rouge-Perriers;11.4;0;null;5.4
27500;Routot;14.7;8;null;3.6
27501;Rouvray;12.4;3;null;6.7
27502;Rugles;29;14;null;3.1
27504;Sacquenville;10.1;6;null;3.6
27505;Saint-Agnan-de-Cernières;34.2;1;null;4.7
27507;Saint-André-de-l'Eure;19;29;null;3.1
27508;Saint-Antonin-de-Sommaire;19.4;5;null;5.5
27511;Saint-Aubin-d'Écrosville;14.5;3;null;5.1
27512;Saint-Aubin-de-Scellon;29;3;null;5.7
27514;Saint-Aubin-du-Thenney;25.4;3;null;7.7
27516;Treis-Sants-en-Ouche;27.3;12;null;5.3
27517;Saint-Aubin-sur-Gaillon;16.3;24;null;8
27518;Saint-Aubin-sur-Quillebeuf;13.7;7;null;1.2
27520;Saint-Benoît-des-Ombres;20.4;2;null;5.8
27521;Saint-Christophe-sur-Avre;14.4;2;null;4.7
27522;Saint-Christophe-sur-Condé;16.7;2;null;6.2
27524;Sainte-Colombe-la-Commanderie;14.7;6;null;4.4
27525;Sainte-Colombe-près-Vernon;16.1;5;null;13.5
27527;Saint-Cyr-de-Salerne;20.3;2;null;1.8
27528;Le Vaudreuil;18;18;null;9.5
27529;Saint-Cyr-la-Campagne;20.5;1;null;10.1
27530;Saint-Denis-d'Augerons;23.5;1;null;3
27531;Saint-Denis-des-Monts;16.6;0;null;3.7
27533;Saint-Denis-le-Ferment;22.8;5;null;7.4
27534;Saint-Didier-des-Bois;19.9;6;null;6.5
27535;Saint-Élier;23.5;3;null;5.8
27536;Saint-Éloi-de-Fourques;15.2;4;null;6.6
27537;Saint-Étienne-du-Vauvray;13.8;5;null;8.9
27538;Saint-Étienne-l'Allier;15.9;1;null;5
27539;Saint-Étienne-sous-Bailleul;15.2;3;null;6
27540;Sainte-Geneviève-lès-Gasny;15.2;7;null;5.2
27541;Le Mesnil-Saint-Jean;14.6;3;null;7.2
27542;Saint-Georges-du-Vièvre;19;4;null;3.1
27543;Saint-Georges-Motel;18;9;null;5.1
27544;Saint-Germain-de-Fresney;13;3;null;4.3
27545;Saint-Germain-de-Pasquier;16.7;2;null;17.3
27546;Saint-Germain-des-Angles;17.3;0;null;9.6
27547;Saint-Germain-la-Campagne;18.2;10;null;2.4
27548;Saint-Germain-sur-Avre;15;11;null;5.2
27550;Saint-Grégoire-du-Vièvre;20.2;2;null;4.7
27552;Saint-Jean-du-Thenney;20.9;1;null;1.2
27553;Saint-Julien-de-la-Liègue;15.6;2;null;4.5
27554;La Chapelle-Longueville;19.3;23;null;8.4
27555;Saint-Laurent-des-Bois;16.7;2;null;2.4
27556;Saint-Laurent-du-Tencement;27;0;null;1.9
27557;Saint-Léger-de-Rôtes;27.3;5;null;3.8
27558;Saint-Léger-du-Gennetey;8.9;1;null;4.9
27560;Saint-Luc;26.3;2;null;6.9
27561;Saint-Maclou;18.5;3;null;5.1
27562;Saint-Marcel;23;52;null;8.4
27563;Saint-Mards-de-Blacarville;18.6;3;null;4
27564;Saint-Mards-de-Fresne;14.4;1;null;1.6
27565;Le Lesme;14.5;2;null;4.3
27567;Sainte-Marie-de-Vatimesnil;15.6;0;null;5.9
27568;Sainte-Marthe;17.4;6;null;5.3
27569;Saint-Martin-du-Tilleul;17.4;0;null;2.1
27570;Saint-Martin-la-Campagne;19;0;null;1.2
27571;Saint-Martin-Saint-Firmin;13.4;1;null;6.8
27572;Saint-Meslin-du-Bosc;7.1;1;null;3.4
27576;Sainte-Opportune-du-Bosc;10.6;5;null;5.4
27577;Sainte-Opportune-la-Mare;21;1;null;4.6
