Exercice;Outre-mer;Code Insee 2020 Région;Nom 2020 Région;Code Insee 2020 Département;Nom 2020 Département;Strate population 2020;Nature juridique 2020 abrégée;Mode de financement 2020 abrégé;Tranche revenu par habitant;Présence QPV;Code Siren 2020 EPCI;Nom 2020 EPCI;Catégorie;Code Siren Collectivité;Libellé Budget;Agrégat;Montant;Montant en millions;Population totale;Montant en € par habitant;Compte 2019 disponible;agregat_niveau;ordre_analyse1_section1;ordre_analyse1_section2;ordre_analyse1_section3;ordre_analyse2_section1;ordre_analyse2_section2;ordre_analyse2_section3;ordre_analyse3_section1;ordre_analyse3_section2;ordre_analyse3_section3;ordre_analyse4_section1;Remarque;ordre_affichage
2019;Non;11;Île-de-France;77;Seine-et-Marne;2;CC;FPU;2;Non;200070779;CC Brie des Rivières et Châteaux;GFP;200070779;CC BRIE DES RIVIERES ET CHATEAUX;Dépenses totales;20202659.48;20.20265948;39445;512.172885790341;1;1;;1;;;;;;;;;NA;
2019;Non;76;Occitanie;65;Hautes-Pyrénées;1;CC;FA;1;Non;200070787;CC du Plateau de Lannemezan;GFP;200070787;CC PLATEAU LANNEMEZAN;Dépenses totales;8226648.36;8.22664836;18380;447.58696191512513;1;1;;1;;;;;;;;;NA;
2019;Non;76;Occitanie;65;Hautes-Pyrénées;0;CC;FA;1;Non;200070795;CC du Pays de Trie et du Magnoac;GFP;200070795;CC PAYS DE TRIE ET MAGNOAC;Dépenses totales;4778545.04;4.77854504;7356;649.6118868950516;1;1;;1;;;;;;;;;NA;
2019;Non;76;Occitanie;65;Hautes-Pyrénées;0;CC;FA;1;Non;200070803;CC des Coteaux du Val-d'Arros;GFP;200070803;CC VAL D'ARROS;Dépenses totales;5322955.92;5.32295592;11508;462.54396246089675;1;1;;1;;;;;;;;;NA;
2019;Non;76;Occitanie;65;Hautes-Pyrénées;1;CC;FPU;1;Non;200070811;CC Pyrénées Vallées des Gaves;GFP;200070811;CC PYRENEES VALLEES DES GAVES;Dépenses totales;14744541.21;14.744541210000001;16054;918.4341105020557;1;1;;1;;;;;;;;;NA;
2019;Non;76;Occitanie;65;Hautes-Pyrénées;0;CC;FA;1;Non;200070829;CC Neste Barousse;GFP;200070829;CC NESTE BAROUSSE;Dépenses totales;4227415.89;4.22741589;7426;569.2722717479127;1;1;;1;;;;;;;;;NA;
2019;Non;44;Grand Est;54;Meurthe-et-Moselle;3;CC;FPU;1;Non;200070845;CC Orne Lorraine Confluences;GFP;200070845;CC ORNE LORRAINE CONFLUENCE;Dépenses totales;21632249.45;21.63224945;54191;399.185278920854;1;1;;1;;;;;;;;;NA;
2019;Non;84;Auvergne-Rhône-Alpes;01,74;Ain,Haute-Savoie;1;CC;FA;2;Non;200070852;CC Usses et Rhône;GFP;200070852;CC USSES ET RHONE;Dépenses totales;14927330.58;14.92733058;20855;715.7674696715416;1;1;;1;;;;;;;;;NA;
2019;Non;27;Bourgogne-Franche-Comté;21;Côte-d'Or;2;CC;FPU;2;Non;200070894;CC de Gevrey-Chambertin et de Nuits-Saint-Georges;GFP;200070894;CC GEVREY CHAMBERTIN NUITS ST GEORGES;Dépenses totales;27209127.08;27.20912708;30545;890.788249467998;1;1;;1;;;;;;;;;NA;
2019;Non;27;Bourgogne-Franche-Comté;21;Côte-d'Or;1;CC;FPU;1;Non;200070902;CC Auxonne Pontailler Val de Saône;GFP;200070902;CC AUXONNE PONTAILLER VAL DE SAONE;Dépenses totales;9929094.63;9.929094630000002;23768;417.7505313867385;1;1;;1;;;;;;;;;NA;
2019;Non;27;Bourgogne-Franche-Comté;21;Côte-d'Or;0;CC;FPU;1;Non;200070910;CC Tille et Venelle;GFP;200070910;CC TILLE ET VENELLE;Dépenses totales;3072713.55;3.07271355;5079;604.9839633786178;1;1;;1;;;;;;;;;NA;
2019;Non;32;Hauts-de-France;80;Somme;1;CC;FA;1;Non;200070928;CC Terre de Picardie;GFP;200070928;CC TERRE DE PICARDIE;Dépenses totales;15876048.06;15.87604806;18595;853.7804818499596;1;1;;1;;;;;;;;;NA;
2019;Non;32;Hauts-de-France;80;Somme;2;CC;FPU;1;Non;200070936;CC Ponthieu-Marquenterre;GFP;200070936;CC PONTHIEU-MARQUENTERRE;Dépenses totales;27937350.59;27.93735059;33878;824.6458052423402;1;1;;1;;;;;;;;;NA;
2019;Non;32;Hauts-de-France;80;Somme;1;CC;FA;1;Non;200070944;CC du Vimeu;GFP;200070944;CC VIMEU;Dépenses totales;16179007.57;16.17900757;23445;690.0834962678609;1;1;;1;;;;;;;;;NA;
2019;Non;32;Hauts-de-France;80;Somme;2;CC;FPU;1;Non;200070951;CC du Territoire Nord Picardie;GFP;200070951;CC TERRITOIRE NORD PICARDIE;Dépenses totales;18269583.25;18.26958325;32417;563.5803205108431;1;1;;1;;;;;;;;;NA;
2019;Non;32;Hauts-de-France;80;Somme;1;CC;FA;1;Non;200070969;CC Avre Luce Noye;GFP;200070969;CC AVRE LUCE NOYE;Dépenses totales;12917642.8;12.917642800000001;22231;581.064405559804;1;1;;1;;;;;;;;;NA;
2019;Non;32;Hauts-de-France;80;Somme;2;CC;FA;1;Non;200070977;CC du Grand Roye;GFP;200070977;CC GRAND ROYE;Dépenses totales;11667863.68;11.66786368;26253;444.4392518950215;1;1;;1;;;;;;;;;NA;
2019;Non;32;Hauts-de-France;02,80;Aisne,Somme;1;CC;FA;1;Non;200070985;CC de l'Est de la Somme;GFP;200070985;CC EST DE LA SOMME;Dépenses totales;18441310.58;18.44131058;21015;877.5308389245776;1;1;;1;;;;;;;;;NA;
2019;Non;32;Hauts-de-France;80;Somme;3;CA;FPU;1;Oui;200070993;CA de la Baie de Somme;GFP;200070993;CA BAIE DE SOMME;Dépenses totales;56122647.84;56.122647840000006;50842;1103.863888910743;1;1;;1;;;;;;;;;NA;
2019;Non;27;Bourgogne-Franche-Comté;21;Côte-d'Or;1;CC;FPU;1;Non;200071017;CC des Terres d'Auxois;GFP;200071017;CC DES TERRES D'AUXOIS;Dépenses totales;10212451.76;10.21245176;16540;617.4396469165658;1;1;;1;;;;;;;;;NA;
2019;Non;93;Provence-Alpes-Côte d'Azur;04;Alpes-de-Haute-Provence;0;CC;FPU;1;Non;200071025;CC Haute-Provence-Pays de Banon;GFP;200071025;CC HAUTE PROVENCE-PAYS DE BANON;Dépenses totales;6309147.94;6.309147940000001;9897;637.4808467212287;1;1;;1;;;;;;;;;NA;
2019;Non;84,93;Auvergne-Rhône-Alpes,Provence-Alpes-Côte d'Azur;04,26;Alpes-de-Haute-Provence,Drôme;0;CC;FPU;1;Non;200071033;CC Jabron-Lure-Vançon-Durance;GFP;200071033;CC JABRON-LURE-VANCON-DURANCE;Dépenses totales;1393874.91;1.3938749099999999;5453;255.6161580781221;1;1;;1;;;;;;;;;NA;
